ticket_id,risk_score,risk_level,final_risk_prob,lr_risk_prob,nn_risk_prob,risk_explanation,is_risk_high,is_risk_medium,is_risk_low,risk_dim_compliance,risk_dim_sla,risk_dim_cost,risk_dim_quality,risk_dim_equipment,created_at,ticket_type,priority,region
TK002410,0.165,low,0.2269,0.3913,0.1156,equipment(0.60); compliance(0.25),0,0,1,0.25,0,0.06270547394073156,0.0,0.6,2025-04-27 18:18:00,保养,高,华东
TK002411,0.0643,low,0.0545,0.0806,0.02,quality(0.25); cost(0.13),0,0,1,0.0,0,0.134063345925031,0.25,0.0,2025-10-08 17:17:00,巡检,高,华中
TK002412,0.116,low,0.0712,0.0779,0.0261,compliance(0.25); equipment(0.20); cost(0.12),0,0,1,0.25,0,0.11757470807494852,0.0,0.2,2025-09-27 12:01:00,巡检,中,华东
TK002413,0.1386,low,0.1463,0.2087,0.0906,equipment(0.80),0,0,1,0.0,0,0.09275132160027855,0.0,0.8,2025-06-05 18:27:00,保养,中,华北
TK002414,0.2987,low,0.3883,0.38,0.4733,compliance(0.50); quality(0.50); equipment(0.40),0,0,1,0.5,0,0.19352999392133907,0.5,0.4,2025-07-02 17:29:00,抢修,中,华南
TK002415,0.1174,low,0.0397,0.0121,0.0008,equipment(0.40); cost(0.29),0,0,1,0.0,0,0.28680257346761007,0.0,0.4,2025-11-06 14:25:00,抢修,中,西北
TK002416,0.186,low,0.0665,0.0229,0.0078,equipment(1.00); cost(0.18),0,0,1,0.0,0,0.179755204145448,0.0,1.0,2025-01-22 18:10:00,抢修,中,华中
TK002417,0.2136,low,0.082,0.0382,0.0131,compliance(0.50); cost(0.26); quality(0.25),0,0,1,0.5,0,0.2552723140070322,0.25,0.0,2025-09-02 13:06:00,改造,中,华南
TK002418,0.0756,low,0.0529,0.0733,0.013,compliance(0.25),0,0,1,0.25,0,0.06536727068677639,0.0,0.0,2025-03-05 18:57:00,巡检,高,华南
TK002419,0.1897,low,0.1152,0.1246,0.0418,quality(0.50); equipment(0.40); cost(0.27),0,0,1,0.0,0,0.2737211833382803,0.5,0.4,2025-11-20 13:58:00,改造,中,华南
TK002420,0.0461,low,0.0286,0.0154,0.0269,equipment(0.20),0,0,1,0.0,0,0.08062660947350297,0.0,0.2,2025-02-14 17:17:00,保养,低,西南
TK002421,0.0609,low,0.0342,0.0329,0.0125,equipment(0.20); cost(0.15),0,0,1,0.0,0,0.1544094127935931,0.0,0.2,2025-09-02 20:26:00,抢修,中,华南
TK002422,0.0689,low,0.1165,0.2496,0.0241,equipment(0.20); cost(0.19),0,0,1,0.0,0,0.19434765969483692,0.0,0.2,2025-04-04 18:31:00,抢修,低,西北
TK002423,0.2706,low,0.0903,0.0238,0.0022,equipment(0.60); compliance(0.50); quality(0.25),0,0,1,0.5,0,0.09049780282123521,0.25,0.6,2025-04-01 17:06:00,保养,高,华东
TK002424,0.1069,low,0.0545,0.0536,0.0106,cost(0.38); equipment(0.20),0,0,1,0.0,0,0.38454400048285853,0.0,0.2,2025-11-13 18:58:00,改造,中,西南
TK002425,0.2681,low,0.1517,0.1614,0.0422,quality(0.75); compliance(0.50); cost(0.15),0,0,1,0.5,0,0.1531525087503457,0.75,0.0,2025-07-28 17:00:00,抢修,高,华中
TK002426,0.1988,low,0.3295,0.5278,0.2431,quality(0.75); cost(0.28); equipment(0.20),0,0,1,0.0,0,0.28153818280641363,0.75,0.2,2025-06-20 11:11:00,巡检,低,西北
TK002427,0.1136,low,0.0611,0.0687,0.0085,compliance(0.25); equipment(0.20); cost(0.11),0,0,1,0.25,0,0.1052747526292862,0.0,0.2,2025-03-01 17:44:00,抢修,中,华中
TK002428,0.1516,low,0.2822,0.4473,0.229,equipment(0.40); compliance(0.25); cost(0.15),0,0,1,0.25,0,0.14568666488783066,0.0,0.4,2025-02-15 12:46:00,巡检,中,西北
TK002429,0.1946,low,0.4513,0.4368,0.6857,compliance(0.50); cost(0.35),0,0,1,0.5,0,0.3479455609919929,0.0,0.0,2025-08-30 18:50:00,保养,中,西北
TK002430,0.3366,low,0.1898,0.2151,0.0387,compliance(0.75); quality(0.75); cost(0.18),0,0,1,0.75,0,0.18284177051692052,0.75,0.0,2025-12-16 17:05:00,巡检,中,华南
TK002431,0.0506,low,0.017,0.0031,0.002,equipment(0.20); cost(0.10),0,0,1,0.0,0,0.10281585408398752,0.0,0.2,2025-11-17 16:27:00,抢修,高,西南
TK002432,0.0362,low,0.0144,0.007,0.0032,cost(0.18),0,0,1,0.0,0,0.1810464519766296,0.0,0.0,2025-04-05 18:11:00,抢修,高,西北
TK002433,0.1236,low,0.0386,0.0041,0.0002,equipment(0.60); cost(0.17),0,0,1,0.0,0,0.16783445034380706,0.0,0.6,2025-03-17 14:06:00,改造,中,西南
TK002434,0.0786,low,0.0541,0.072,0.0153,cost(0.39),0,0,1,0.0,0,0.3932329212310326,0.0,0.0,2025-12-21 11:39:00,巡检,紧急,华东
TK002435,0.0876,low,0.0425,0.0421,0.0042,cost(0.25); quality(0.25),0,0,1,0.0,0,0.25037079984898336,0.25,0.0,2025-10-21 17:44:00,巡检,中,华东
TK002436,0.1436,low,0.0677,0.0504,0.02,equipment(0.60); quality(0.25),0,0,1,0.0,0,0.0804395204993208,0.25,0.6,2025-06-16 17:25:00,巡检,低,华东
TK002437,0.1079,low,0.0739,0.0684,0.0502,equipment(0.40); cost(0.24),0,0,1,0.0,0,0.23930540979456938,0.0,0.4,2025-06-10 15:22:00,巡检,中,华东
TK002438,0.1268,low,0.1462,0.1655,0.1434,compliance(0.25); quality(0.25); cost(0.13),0,0,1,0.25,0,0.13395237348506916,0.25,0.0,2025-07-08 20:50:00,保养,中,华北
TK002439,0.2351,low,0.1144,0.1044,0.0209,compliance(0.50); quality(0.25); cost(0.21),0,0,1,0.5,0,0.21292555964007465,0.25,0.2,2025-06-22 17:33:00,抢修,紧急,华东
TK002440,0.1136,low,0.1361,0.1759,0.1156,equipment(0.60); cost(0.12),0,0,1,0.0,0,0.11811758134800299,0.0,0.6,2025-11-19 09:05:00,抢修,高,华中
TK002441,0.1559,low,0.2272,0.3771,0.1385,quality(0.50); cost(0.40),0,0,1,0.0,0,0.40433513840532864,0.5,0.0,2025-10-22 16:28:00,巡检,中,华南
TK002442,0.1542,low,0.0799,0.0849,0.0112,equipment(0.40); compliance(0.25); cost(0.16),0,0,1,0.25,0,0.15854268916113334,0.0,0.4,2025-01-06 17:46:00,改造,高,华南
TK002443,0.1756,low,0.0552,0.0064,0.0009,compliance(0.50); equipment(0.20); cost(0.10),0,0,1,0.5,0,0.10324542891091915,0.0,0.2,2025-07-18 18:17:00,改造,中,华东
TK002444,0.1259,low,0.0655,0.0695,0.0096,equipment(0.40); cost(0.33),0,0,1,0.0,0,0.32968005373306186,0.0,0.4,2025-12-23 15:50:00,巡检,中,华中
TK002445,0.1221,low,0.243,0.2425,0.3471,quality(0.50); cost(0.24),0,0,1,0.0,0,0.2353833778950586,0.5,0.0,2025-01-26 10:14:00,巡检,中,西北
TK002446,0.1069,low,0.0477,0.0347,0.0101,quality(0.50); cost(0.16),0,0,1,0.0,0,0.1594565437259794,0.5,0.0,2025-09-10 20:43:00,巡检,高,华北
TK002447,0.1791,low,0.0735,0.0493,0.0073,quality(0.75); cost(0.33),0,0,1,0.0,0,0.3327740712960404,0.75,0.0,2025-08-30 14:41:00,抢修,中,华东
TK002448,0.1364,low,0.0535,0.0341,0.0019,equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.06935596505479791,0.0,0.4,2025-05-21 08:14:00,改造,中,西南
TK002449,0.2264,low,0.1562,0.1497,0.1024,equipment(0.60); cost(0.37); compliance(0.25),0,0,1,0.25,0,0.3695202482297716,0.0,0.6,2025-10-13 09:58:00,改造,低,华北
TK002450,0.1904,low,0.1746,0.171,0.1647,equipment(0.60); compliance(0.25); cost(0.19),0,0,1,0.25,0,0.18933659452629625,0.0,0.6,2025-04-22 14:35:00,巡检,高,华北
TK002451,0.0801,low,0.0756,0.1334,0.0139,equipment(0.40); cost(0.10),0,0,1,0.0,0,0.10031025349981082,0.0,0.4,2025-08-19 19:19:00,抢修,中,华北
TK002452,0.2876,low,0.736,0.9064,0.9499,compliance(0.50); equipment(0.40); cost(0.33),0,0,1,0.5,0,0.3253916257920918,0.25,0.4,2025-05-22 07:00:00,巡检,低,华南
TK002453,0.3167,low,0.1176,0.062,0.0025,compliance(0.75); equipment(0.40); cost(0.35),0,0,1,0.75,0,0.3458712302872736,0.0,0.4,2025-07-10 20:09:00,巡检,低,西南
TK002454,0.2638,low,0.109,0.0761,0.0093,compliance(0.75); cost(0.38),0,0,1,0.75,0,0.3816499614494989,0.0,0.0,2025-08-26 13:30:00,巡检,低,西北
TK002455,0.1635,low,0.168,0.1853,0.1545,equipment(1.00),0,0,1,0.0,0,0.06773186036798418,0.0,1.0,2025-09-18 11:55:00,巡检,紧急,华南
TK002456,0.166,low,0.0565,0.018,0.001,compliance(0.50); cost(0.20),0,0,1,0.5,0,0.20484271774046914,0.0,0.0,2025-03-11 10:37:00,巡检,高,华东
TK002457,0.0858,low,0.052,0.0685,0.0064,cost(0.28); equipment(0.20),0,0,1,0.0,0,0.2790495527345144,0.0,0.2,2025-09-28 12:03:00,保养,中,西南
TK002458,0.1298,low,0.0788,0.1033,0.0105,compliance(0.25); quality(0.25); cost(0.15),0,0,1,0.25,0,0.1489030614687772,0.25,0.0,2025-12-21 19:09:00,改造,高,西北
TK002459,0.1198,low,0.0864,0.1182,0.026,quality(0.50); cost(0.22),0,0,1,0.0,0,0.2242403177136586,0.5,0.0,2025-04-16 09:12:00,抢修,高,华东
TK002460,0.2514,low,0.1808,0.2354,0.0658,equipment(0.80); quality(0.50); cost(0.28),0,0,1,0.0,0,0.28180460541698404,0.5,0.8,2025-02-07 17:08:00,抢修,高,西南
TK002461,0.0865,low,0.0516,0.0562,0.0171,equipment(0.40); cost(0.13),0,0,1,0.0,0,0.13238142106558215,0.0,0.4,2025-03-08 20:17:00,改造,中,西北
TK002462,0.153,low,0.077,0.0861,0.0027,cost(0.30); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.30267590397237776,0.0,0.2,2025-12-14 13:24:00,巡检,高,华东
TK002463,0.1541,low,0.2468,0.3696,0.2036,cost(0.31); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.30795549327377825,0.0,0.2,2025-03-14 20:55:00,抢修,中,西北
TK002464,0.184,low,0.2091,0.4028,0.037,quality(0.75); equipment(0.40),0,0,1,0.0,0,0.05734247297653572,0.75,0.4,2025-06-15 09:37:00,巡检,低,华北
TK002465,0.0752,low,0.0383,0.0399,0.0052,cost(0.38),0,0,1,0.0,0,0.3760520275439939,0.0,0.0,2025-07-22 16:20:00,保养,高,华南
TK002466,0.1427,low,0.156,0.2346,0.0888,equipment(0.40); quality(0.25); cost(0.23),0,0,1,0.0,0,0.22577875162856798,0.25,0.4,2025-02-02 12:08:00,抢修,中,华南
TK002467,0.1115,low,0.0658,0.0825,0.0099,equipment(0.40); quality(0.25),0,0,1,0.0,0,0.06977064916079379,0.25,0.4,2025-12-28 20:41:00,保养,高,西南
TK002468,0.3137,low,0.717,0.9119,0.8677,quality(1.00); equipment(1.00),0,0,1,0.0,0,0.06855500761212407,1.0,1.0,2025-07-24 14:35:00,巡检,中,华北
TK002469,0.1225,low,0.046,0.0192,0.0071,equipment(0.40); cost(0.31),0,0,1,0.0,0,0.3125588773345813,0.0,0.4,2025-07-17 15:48:00,保养,中,华南
TK002470,0.256,low,0.1656,0.2371,0.0167,quality(0.75); equipment(0.60); cost(0.27),0,0,1,0.0,0,0.2676868497282284,0.75,0.6,2025-09-03 12:33:00,巡检,中,华东
TK002471,0.1651,low,0.0965,0.1194,0.0148,equipment(0.40); compliance(0.25); cost(0.21),0,0,1,0.25,0,0.21307810443176833,0.0,0.4,2025-06-21 14:51:00,巡检,中,西南
TK002472,0.1308,low,0.1154,0.1436,0.0741,equipment(0.40); cost(0.35),0,0,1,0.0,0,0.35380582137161076,0.0,0.4,2025-02-02 10:14:00,巡检,紧急,华中
TK002473,0.199,low,0.3934,0.6006,0.3527,quality(1.00); cost(0.24),0,0,1,0.0,0,0.24479958167884042,1.0,0.0,2025-10-10 07:52:00,抢修,中,华南
TK002474,0.1981,low,0.2196,0.3293,0.1283,quality(0.75); cost(0.28); equipment(0.20),0,0,1,0.0,0,0.27803190817629475,0.75,0.2,2025-04-09 08:35:00,抢修,高,西南
TK002475,0.1058,low,0.0596,0.072,0.0077,cost(0.38); equipment(0.20),0,0,1,0.0,0,0.3788344349389512,0.0,0.2,2025-03-31 14:02:00,改造,中,西南
TK002476,0.1991,low,0.3234,0.4428,0.3105,quality(0.50); equipment(0.40); cost(0.32),0,0,1,0.0,0,0.3205036613681014,0.5,0.4,2025-10-18 08:12:00,巡检,中,华北
TK002477,0.2121,low,0.1528,0.2337,0.021,equipment(0.40); cost(0.26); compliance(0.25),0,0,1,0.25,0,0.2606535731968972,0.25,0.4,2025-08-18 14:52:00,保养,中,华中
TK002478,0.1623,low,0.0585,0.0248,0.0033,compliance(0.50); cost(0.19),0,0,1,0.5,0,0.18662480890173982,0.0,0.0,2025-08-10 15:20:00,改造,中,西北
TK002479,0.1419,low,0.073,0.0658,0.0211,equipment(0.80); cost(0.11),0,0,1,0.0,0,0.10968899453990044,0.0,0.8,2025-10-27 14:45:00,抢修,中,华中
TK002480,0.019,low,0.0152,0.0235,0.0035,,0,0,1,0.0,0,0.09501482716815313,0.0,0.0,2025-12-29 13:50:00,巡检,中,华东
TK002481,0.145,low,0.127,0.208,0.0306,equipment(0.40); quality(0.25); cost(0.24),0,0,1,0.0,0,0.23768612916046616,0.25,0.4,2025-06-21 15:08:00,巡检,中,华东
TK002482,0.0743,low,0.1882,0.3701,0.104,compliance(0.25),0,0,1,0.25,0,0.05907227554771011,0.0,0.0,2025-07-25 20:30:00,巡检,紧急,华南
TK002483,0.175,low,0.116,0.1545,0.0268,cost(0.37); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.3747849496287884,0.25,0.0,2025-05-09 17:03:00,巡检,低,华中
TK002484,0.1408,low,0.0653,0.0503,0.0156,cost(0.40); equipment(0.40),0,0,1,0.0,0,0.40406228226954655,0.0,0.4,2025-08-04 19:02:00,巡检,中,华东
TK002485,0.1047,low,0.0927,0.1488,0.0264,cost(0.37); equipment(0.20),0,0,1,0.0,0,0.3734773765207047,0.0,0.2,2025-05-14 15:26:00,抢修,低,华北
TK002486,0.3271,low,0.7536,0.9209,0.952,quality(1.00); equipment(0.40); cost(0.27),0,0,1,0.25,0,0.2729385175461152,1.0,0.4,2025-05-23 10:32:00,巡检,高,华中
TK002487,0.1382,low,0.2507,0.3404,0.2574,equipment(0.40); cost(0.39),0,0,1,0.0,0,0.391236376225528,0.0,0.4,2025-08-18 13:39:00,巡检,高,华东
TK002488,0.2154,low,0.4323,0.4694,0.581,quality(0.50); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.08953338236495867,0.5,0.4,2025-11-17 20:25:00,巡检,中,华中
TK002489,0.1054,low,0.1433,0.247,0.0721,equipment(0.40); cost(0.23),0,0,1,0.0,0,0.22681954137587235,0.0,0.4,2025-02-01 13:43:00,抢修,中,西北
TK002490,0.2261,low,0.0963,0.0784,0.003,equipment(0.60); cost(0.37); compliance(0.25),0,0,1,0.25,0,0.36802346710970346,0.0,0.6,2025-05-16 07:28:00,巡检,高,华东
TK002491,0.0835,low,0.0399,0.036,0.0064,quality(0.25); equipment(0.20),0,0,1,0.0,0,0.08004049035940175,0.25,0.2,2025-02-18 10:19:00,改造,中,西北
TK002492,0.0918,low,0.092,0.1461,0.0382,equipment(0.40); cost(0.16),0,0,1,0.0,0,0.15889348577824014,0.0,0.4,2025-08-25 20:16:00,抢修,中,华南
TK002493,0.086,low,0.0338,0.0225,0.0005,equipment(0.40); cost(0.13),0,0,1,0.0,0,0.129819028949686,0.0,0.4,2025-12-15 13:55:00,保养,中,华南
TK002494,0.1737,low,0.0811,0.0688,0.014,compliance(0.50); equipment(0.20),0,0,1,0.5,0,0.09332907963727577,0.0,0.2,2025-07-25 13:32:00,保养,紧急,华中
TK002495,0.1236,low,0.052,0.0401,0.0026,compliance(0.25); equipment(0.20); cost(0.16),0,0,1,0.25,0,0.1554931214880837,0.0,0.2,2025-12-15 13:52:00,抢修,低,西北
TK002496,0.1889,low,0.474,0.5731,0.6194,quality(0.50); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.10689457919867795,0.5,0.2,2025-09-12 12:07:00,改造,中,华东
TK002497,0.0241,low,0.0106,0.0045,0.0052,cost(0.12),0,0,1,0.0,0,0.12046625245605658,0.0,0.0,2025-06-27 14:01:00,抢修,低,华中
TK002498,0.3472,low,0.1439,0.0744,0.0391,equipment(0.80); compliance(0.50); cost(0.32),0,0,1,0.5,0,0.3232595741997667,0.25,0.8,2025-06-20 15:12:00,巡检,低,华中
TK002499,0.133,low,0.1135,0.112,0.0982,compliance(0.25); cost(0.20); equipment(0.20),0,0,1,0.25,0,0.20245186792531067,0.0,0.2,2025-11-30 19:24:00,保养,中,华中
TK002500,0.1177,low,0.0667,0.0838,0.0058,equipment(0.40); cost(0.29),0,0,1,0.0,0,0.2886412606110952,0.0,0.4,2025-01-11 14:45:00,抢修,低,华南
TK002501,0.2638,low,0.1023,0.0512,0.0149,compliance(0.75); equipment(0.40),0,0,1,0.75,0,0.08150022255019096,0.0,0.4,2025-03-16 12:54:00,保养,中,华南
TK002502,0.1422,low,0.0725,0.0753,0.01,cost(0.37); quality(0.25); equipment(0.20),0,0,1,0.0,0,0.37345014417887845,0.25,0.2,2025-05-11 07:29:00,保养,高,西北
TK002503,0.0194,low,0.0153,0.0267,0.0005,,0,0,1,0.0,0,0.09694495448685403,0.0,0.0,2025-05-14 17:24:00,巡检,中,华北
TK002504,0.1836,low,0.0864,0.0808,0.0086,quality(0.50); equipment(0.40); cost(0.24),0,0,1,0.0,0,0.2431627544671271,0.5,0.4,2025-08-16 14:07:00,保养,低,华东
TK002505,0.1472,low,0.1063,0.1654,0.0122,cost(0.27); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.27363664167220336,0.0,0.2,2025-09-21 10:33:00,巡检,中,西北
TK002506,0.2556,low,0.5622,0.8546,0.5327,quality(0.75); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.10291728750518137,0.75,0.4,2025-06-01 16:21:00,巡检,低,华东
TK002507,0.1379,low,0.1415,0.2588,0.0274,compliance(0.50),0,0,1,0.5,0,0.06450155212385555,0.0,0.0,2025-08-11 16:20:00,巡检,低,西南
TK002508,0.0614,low,0.065,0.1253,0.0078,equipment(0.20); cost(0.16),0,0,1,0.0,0,0.1572141339321138,0.0,0.2,2025-11-20 14:18:00,巡检,低,华北
TK002509,0.2381,low,0.5185,0.8078,0.4695,quality(0.75); compliance(0.25); equipment(0.20),0,0,1,0.25,0,0.1656847142436696,0.75,0.2,2025-04-17 10:07:00,改造,高,西北
TK002510,0.2625,low,0.7525,0.9818,0.9432,cost(1.00); compliance(0.25),0,0,1,0.25,0,1.0,0.0,0.0,2025-08-26 18:24:00,巡检,中,华北
TK002511,0.336,low,0.79,0.9914,0.9777,compliance(0.75); quality(0.50); equipment(0.40),0,0,1,0.75,0,0.06766403414271649,0.5,0.4,2025-11-12 11:33:00,保养,高,华中
TK002512,0.1595,low,0.3735,0.713,0.2174,quality(0.50); compliance(0.25); cost(0.11),0,0,1,0.25,0,0.10989597926590089,0.5,0.0,2025-12-11 07:46:00,巡检,低,华中
TK002513,0.086,low,0.08,0.1214,0.0336,equipment(0.40); cost(0.13),0,0,1,0.0,0,0.13016783700749612,0.0,0.4,2025-05-27 18:44:00,抢修,中,西南
TK002514,0.1766,low,0.0658,0.031,0.0056,compliance(0.50); cost(0.26),0,0,1,0.5,0,0.25816292400493634,0.0,0.0,2025-03-14 15:41:00,保养,高,华中
TK002515,0.0956,low,0.0822,0.1253,0.0276,cost(0.29); quality(0.25),0,0,1,0.0,0,0.29062432562540463,0.25,0.0,2025-06-30 16:03:00,保养,中,西南
TK002516,0.262,low,0.2502,0.3948,0.0956,compliance(0.50); equipment(0.40); quality(0.25),0,0,1,0.5,0,0.19769211260461572,0.25,0.4,2025-07-25 15:00:00,抢修,低,华东
TK002517,0.0773,low,0.0792,0.1376,0.0224,compliance(0.25),0,0,1,0.25,0,0.07392597079025975,0.0,0.0,2025-04-06 12:05:00,抢修,中,西南
TK002518,0.1024,low,0.0797,0.1115,0.0284,cost(0.36); equipment(0.20),0,0,1,0.0,0,0.36178598444440135,0.0,0.2,2025-02-10 09:42:00,抢修,高,华南
TK002519,0.1389,low,0.079,0.0746,0.0322,equipment(0.80),0,0,1,0.0,0,0.09451008526605165,0.0,0.8,2025-08-25 20:09:00,抢修,紧急,华东
TK002520,0.1283,low,0.2824,0.4432,0.2537,equipment(0.40); cost(0.34),0,0,1,0.0,0,0.3413881676782873,0.0,0.4,2025-01-25 09:51:00,抢修,中,西北
TK002521,0.0761,low,0.0706,0.1234,0.013,equipment(0.40),0,0,1,0.0,0,0.08074940084381577,0.0,0.4,2025-12-02 10:33:00,巡检,高,华中
TK002522,0.0468,low,0.085,0.1302,0.0725,equipment(0.20),0,0,1,0.0,0,0.08388796918814834,0.0,0.2,2025-08-05 15:37:00,保养,中,西北
TK002523,0.1972,low,0.1041,0.1239,0.0046,equipment(0.40); cost(0.37); compliance(0.25),0,0,1,0.25,0,0.37341026848798875,0.0,0.4,2025-02-25 18:09:00,改造,中,华中
TK002524,0.1625,low,0.0828,0.0945,0.0029,equipment(1.00),0,0,1,0.0,0,0.06264365240439707,0.0,1.0,2025-07-21 09:21:00,巡检,低,华中
TK002525,0.1591,low,0.1108,0.1696,0.0107,quality(0.50); cost(0.27); equipment(0.20),0,0,1,0.0,0,0.27058692669904716,0.5,0.2,2025-01-31 17:57:00,保养,高,华北
TK002526,0.0366,low,0.0305,0.0357,0.02,cost(0.18),0,0,1,0.0,0,0.1828321177201897,0.0,0.0,2025-09-01 17:29:00,抢修,紧急,华东
TK002527,0.2487,low,0.1433,0.1536,0.0428,compliance(0.75); equipment(0.20); cost(0.16),0,0,1,0.75,0,0.15598861597344427,0.0,0.2,2025-05-13 16:37:00,抢修,低,西南
TK002528,0.3529,low,0.6845,0.8007,0.8525,compliance(0.75); quality(0.50); equipment(0.40),0,0,1,0.75,0,0.15222006859745008,0.5,0.4,2025-07-12 12:41:00,保养,中,华中
TK002529,0.2403,low,0.4762,0.7733,0.3812,quality(0.50); equipment(0.40); compliance(0.25),0,0,1,0.25,0,0.21420796266132058,0.5,0.4,2025-10-18 08:21:00,抢修,低,华东
TK002530,0.1848,low,0.1639,0.1359,0.1741,equipment(0.60); quality(0.50),0,0,1,0.0,0,0.0987875159756173,0.5,0.6,2025-09-18 16:09:00,保养,中,华北
TK002531,0.2659,low,0.3371,0.5803,0.1548,equipment(0.80); compliance(0.50); cost(0.10),0,0,1,0.5,0,0.10427004712063714,0.0,0.8,2025-08-05 20:27:00,抢修,低,西南
TK002532,0.1342,low,0.1749,0.341,0.0436,compliance(0.25); cost(0.21); equipment(0.20),0,0,1,0.25,0,0.2087484173057168,0.0,0.2,2025-04-10 16:22:00,保养,低,西南
TK002533,0.1037,low,0.0698,0.0848,0.0258,quality(0.50); cost(0.14),0,0,1,0.0,0,0.14362808896552293,0.5,0.0,2025-05-28 19:38:00,改造,低,华中
TK002534,0.073,low,0.0547,0.0638,0.03,equipment(0.40),0,0,1,0.0,0,0.06502119408254048,0.0,0.4,2025-07-30 16:41:00,改造,低,华中
TK002535,0.2105,low,0.462,0.7799,0.3598,compliance(0.50); equipment(0.40); cost(0.13),0,0,1,0.5,0,0.1275398167359506,0.0,0.4,2025-09-27 20:40:00,巡检,低,华北
TK002536,0.1809,low,0.2494,0.3182,0.2392,equipment(0.40); cost(0.29); compliance(0.25),0,0,1,0.25,0,0.2921777299664786,0.0,0.4,2025-09-25 13:25:00,保养,中,华中
TK002537,0.1762,low,0.1905,0.2383,0.155,quality(0.75); cost(0.32),0,0,1,0.0,0,0.31852075621768805,0.75,0.0,2025-12-12 18:27:00,巡检,中,西南
TK002538,0.1594,low,0.1842,0.315,0.0747,quality(0.75); equipment(0.20),0,0,1,0.0,0,0.08467643683487824,0.75,0.2,2025-03-26 14:55:00,巡检,紧急,华南
TK002539,0.2246,low,0.32,0.5649,0.1569,compliance(0.50); quality(0.50); cost(0.12),0,0,1,0.5,0,0.12304051089097823,0.5,0.0,2025-01-09 19:30:00,保养,中,华中
TK002540,0.073,low,0.0414,0.0484,0.0072,quality(0.25); cost(0.18),0,0,1,0.0,0,0.1772799864966632,0.25,0.0,2025-11-21 07:03:00,保养,高,华中
TK002541,0.1267,low,0.1125,0.186,0.0268,equipment(0.40); cost(0.33),0,0,1,0.0,0,0.3334809695317824,0.0,0.4,2025-01-10 12:08:00,巡检,中,华中
TK002542,0.0505,low,0.0203,0.0144,0.0003,cost(0.25),0,0,1,0.0,0,0.2525416051536705,0.0,0.0,2025-05-12 07:35:00,抢修,紧急,西南
TK002543,0.3324,low,0.1746,0.1853,0.0286,equipment(0.60); compliance(0.50); cost(0.40),0,0,1,0.5,0,0.39937472186814105,0.25,0.6,2025-04-02 11:39:00,巡检,中,华中
TK002544,0.1813,low,0.2097,0.2891,0.1546,equipment(0.40); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.10658284784851368,0.25,0.4,2025-05-02 15:35:00,巡检,中,华北
TK002545,0.1532,low,0.5508,0.8174,0.625,equipment(0.40); compliance(0.25); cost(0.15),0,0,1,0.25,0,0.15345038736987837,0.0,0.4,2025-09-27 11:58:00,保养,中,西南
TK002546,0.107,low,0.0543,0.0594,0.0039,equipment(0.60),0,0,1,0.0,0,0.0849939532981202,0.0,0.6,2025-02-14 16:58:00,抢修,低,西北
TK002547,0.1433,low,0.113,0.1873,0.0126,quality(0.50); cost(0.34),0,0,1,0.0,0,0.3416172441231924,0.5,0.0,2025-05-24 07:14:00,保养,中,华东
TK002548,0.1707,low,0.0904,0.0738,0.0383,equipment(0.40); cost(0.37); quality(0.25),0,0,1,0.0,0,0.3662309524557146,0.25,0.4,2025-12-01 11:36:00,保养,高,华南
TK002549,0.1716,low,0.0592,0.0219,0.0002,equipment(0.60); cost(0.41),0,0,1,0.0,0,0.40812611880800886,0.0,0.6,2025-10-15 18:26:00,巡检,低,华中
TK002550,0.1657,low,0.2689,0.4607,0.1655,quality(0.75); cost(0.27),0,0,1,0.0,0,0.26597873287751483,0.75,0.0,2025-06-03 17:34:00,保养,中,华北
TK002551,0.0245,low,0.0175,0.0262,0.0027,cost(0.12),0,0,1,0.0,0,0.12236678744523954,0.0,0.0,2025-07-03 07:43:00,保养,高,西北
TK002552,0.1146,low,0.0684,0.0738,0.0233,equipment(0.40); quality(0.25),0,0,1,0.0,0,0.08538830061917457,0.25,0.4,2025-09-07 09:38:00,保养,中,西南
TK002553,0.0685,low,0.0587,0.1051,0.0039,quality(0.25); cost(0.15),0,0,1,0.0,0,0.15485299071267022,0.25,0.0,2025-10-13 14:51:00,巡检,中,西北
TK002554,0.1252,low,0.2195,0.202,0.3177,cost(0.31); compliance(0.25),0,0,1,0.25,0,0.31331083303692486,0.0,0.0,2025-03-10 20:51:00,巡检,紧急,华中
TK002555,0.1954,low,0.0949,0.0879,0.0159,equipment(0.40); compliance(0.25); quality(0.25),0,0,1,0.25,0,0.17684363746934662,0.25,0.4,2025-09-25 20:03:00,抢修,高,西北
TK002556,0.214,low,0.2368,0.0954,0.3977,equipment(0.60); cost(0.31); compliance(0.25),0,0,1,0.25,0,0.3075100352366076,0.0,0.6,2025-01-17 18:55:00,巡检,低,华东
