ticket_id,anomaly_label,anomaly_score,anomaly_model_if,anomaly_model_lof,anomaly_reasons,created_at,ticket_type,priority,region,equipment_type,fault_category,total_cost
TK002867,0,0.2492,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'dispatch_delay', 'deviation': 1.705, 'importance': 0.0476, 'value': -1.705}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-12-10 18:16:00,改造,中,华东,电容器,老化,2219.94
TK002868,0,0.2311,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}]",2025-06-08 07:22:00,巡检,低,西北,发电机,老化,769.1
TK002869,0,0.268,0,0,"[{'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-12-14 14:58:00,抢修,紧急,华北,发电机,短路,5006.37
TK002870,0,0.1719,0,0,"[{'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-11-29 14:23:00,抢修,高,华北,开关柜,环境损坏,4080.99
TK002871,0,0.3701,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'arrival_delay', 'deviation': 1.56, 'importance': 0.0476, 'value': -1.56}]",2025-04-02 14:02:00,改造,低,华东,电容器,电气故障,4422.55
TK002872,0,0.1997,0,0,"[{'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-05-20 14:56:00,抢修,中,西南,发电机,电气故障,1671.84
TK002873,0,0.2682,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-08-29 17:01:00,抢修,低,西南,电缆,电气故障,1307.1
TK002874,0,0.2351,0,0,[],2025-07-03 11:45:00,抢修,中,西南,电容器,短路,1067.67
TK002875,0,0.365,0,0,"[{'feature': 'reopen_within_days', 'deviation': 4.896, 'importance': 0.0476, 'value': 4.896}]",2025-11-19 18:04:00,抢修,中,华中,发电机,电气故障,4048.98
TK002876,0,0.2945,0,0,"[{'feature': 'budget_limit', 'deviation': 1.724, 'importance': 0.0476, 'value': 1.724}]",2025-09-02 10:59:00,巡检,紧急,西南,配电箱,漏电,4657.53
TK002877,0,0.4144,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'dispatch_delay', 'deviation': 1.582, 'importance': 0.0476, 'value': -1.582}]",2025-06-04 20:48:00,巡检,低,华北,电容器,机械故障,3992.0
TK002878,0,0.401,0,0,"[{'feature': 'budget_limit', 'deviation': 1.679, 'importance': 0.0476, 'value': 1.679}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'dispatch_delay', 'deviation': 1.582, 'importance': 0.0476, 'value': -1.582}]",2025-06-18 07:43:00,抢修,中,华东,发电机,过热,4560.63
TK002879,0,0.1891,0,0,[],2025-12-19 13:20:00,保养,中,华北,发电机,机械故障,4111.66
TK002880,0,0.2574,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'budget_limit', 'deviation': 1.546, 'importance': 0.0476, 'value': -1.546}]",2025-05-12 07:29:00,改造,低,华北,发电机,环境损坏,175.41
TK002881,0,0.2997,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'budget_limit', 'deviation': 1.735, 'importance': 0.0476, 'value': 1.735}, {'feature': 'response_time', 'deviation': 1.61, 'importance': 0.0476, 'value': 1.61}]",2025-04-27 14:38:00,抢修,低,华北,发电机,电气故障,4895.39
TK002882,0,0.1682,0,0,[],2025-07-04 20:21:00,巡检,中,西南,配电箱,漏电,2312.74
TK002883,1,0.5083,1,0,"[{'feature': 'reopen_within_days', 'deviation': 4.896, 'importance': 0.0476, 'value': 4.896}, {'feature': 'equipment_age_months', 'deviation': 1.674, 'importance': 0.0476, 'value': -1.674}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-06-16 09:00:00,抢修,中,华南,配电箱,机械故障,3124.62
TK002884,0,0.2161,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}]",2025-09-12 20:22:00,抢修,低,西南,配电箱,电气故障,2353.72
TK002885,0,0.3077,0,0,"[{'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}, {'feature': 'accept_delay', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-12-03 16:15:00,保养,中,华北,配电箱,过热,2525.62
TK002886,0,0.3463,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-10-15 13:51:00,改造,高,华东,发电机,漏电,1373.64
TK002887,0,0.4313,0,0,"[{'feature': 'response_time', 'deviation': 2.097, 'importance': 0.0476, 'value': -2.097}, {'feature': 'budget_limit', 'deviation': 1.555, 'importance': 0.0476, 'value': -1.555}, {'feature': 'arrival_delay', 'deviation': 1.528, 'importance': 0.0476, 'value': -1.528}]",2025-02-19 16:19:00,保养,紧急,西南,配电箱,短路,204.51
TK002888,0,0.3136,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}]",2025-11-26 09:21:00,改造,紧急,华中,配电箱,机械故障,1699.53
TK002889,0,0.2624,0,0,"[{'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-02-21 13:06:00,巡检,中,西南,配电箱,老化,719.78
TK002890,0,0.238,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-01-17 11:34:00,巡检,高,华北,开关柜,环境损坏,1387.21
TK002891,0,0.1009,0,0,[],2025-09-18 14:16:00,保养,中,西北,电容器,短路,2662.68
TK002892,0,0.2548,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'response_time', 'deviation': 1.633, 'importance': 0.0476, 'value': -1.633}]",2025-09-15 10:02:00,抢修,中,西南,电缆,短路,1141.51
TK002893,0,0.314,0,0,"[{'feature': 'dispatch_delay', 'deviation': 1.699, 'importance': 0.0476, 'value': 1.699}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'equipment_age_months', 'deviation': 1.581, 'importance': 0.0476, 'value': 1.581}]",2025-04-30 13:32:00,抢修,中,华北,变压器,机械故障,3508.16
TK002894,0,0.3608,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-02-26 17:52:00,保养,低,华东,开关柜,环境损坏,4578.48
TK002895,0,0.3685,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-05-10 18:40:00,抢修,低,华中,变压器,环境损坏,928.9
TK002896,0,0.2177,0,0,"[{'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-11-29 08:12:00,保养,中,华北,发电机,短路,345.45
TK002897,0,0.2421,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'dispatch_delay', 'deviation': 1.705, 'importance': 0.0476, 'value': -1.705}]",2025-03-22 17:12:00,保养,低,华南,发电机,短路,946.74
TK002898,0,0.1217,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}]",2025-12-08 17:45:00,巡检,中,华北,电容器,机械故障,2745.2
TK002899,0,0.2709,0,0,"[{'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-10-28 12:36:00,保养,中,西南,变压器,漏电,4411.54
TK002900,0,0.2275,0,0,[],2025-04-27 08:08:00,巡检,中,华东,电容器,机械故障,534.89
TK002901,0,0.2592,0,0,"[{'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-01-24 08:06:00,巡检,高,西北,变压器,环境损坏,1384.31
TK002902,0,0.3388,0,0,"[{'feature': 'budget_limit', 'deviation': 2.211, 'importance': 0.0476, 'value': 2.211}, {'feature': 'total_cost', 'deviation': 1.742, 'importance': 0.0476, 'value': 1.742}, {'feature': 'arrival_delay', 'deviation': 1.67, 'importance': 0.0476, 'value': 1.67}]",2025-11-13 09:47:00,抢修,紧急,西北,电缆,电气故障,7109.19
TK002903,0,0.3316,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-08-05 19:55:00,保养,低,华南,开关柜,过热,4316.95
TK002904,0,0.3419,0,0,"[{'feature': 'response_time', 'deviation': 2.074, 'importance': 0.0476, 'value': 2.074}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'dispatch_delay', 'deviation': 1.575, 'importance': 0.0476, 'value': 1.575}]",2025-09-18 07:24:00,巡检,中,华东,变压器,电气故障,1884.69
TK002905,1,0.4428,1,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-01-17 19:14:00,巡检,紧急,西北,开关柜,机械故障,3181.15
TK002906,0,0.3759,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}]",2025-08-25 14:54:00,改造,紧急,西南,开关柜,短路,2168.74
TK002907,0,0.2872,0,0,"[{'feature': 'budget_limit', 'deviation': 1.584, 'importance': 0.0476, 'value': -1.584}]",2025-02-01 09:13:00,抢修,中,西北,电容器,漏电,146.75
TK002908,1,0.4425,1,0,"[{'feature': 'reopen_within_days', 'deviation': 5.294, 'importance': 0.0476, 'value': 5.294}, {'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}]",2025-01-04 10:56:00,改造,低,华东,变压器,环境损坏,1260.62
TK002909,0,0.3392,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'photo_count', 'deviation': 1.649, 'importance': 0.0476, 'value': -1.649}]",2025-06-22 07:57:00,巡检,低,华中,配电箱,电气故障,623.52
TK002910,0,0.3751,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-03-13 17:14:00,保养,高,华中,开关柜,机械故障,1290.94
TK002911,0,0.3053,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'accept_delay', 'deviation': 1.678, 'importance': 0.0476, 'value': -1.678}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-11-23 16:47:00,改造,中,华东,电容器,过热,636.06
TK002912,0,0.4017,0,0,"[{'feature': 'response_time', 'deviation': 1.933, 'importance': 0.0476, 'value': -1.933}, {'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-08-11 14:19:00,保养,低,西南,电缆,短路,1852.47
TK002913,0,0.2087,0,0,"[{'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-08-29 19:31:00,保养,高,华东,电容器,电气故障,1515.48
TK002914,0,0.4201,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-01-26 20:50:00,改造,中,西南,电缆,机械故障,4714.85
TK002915,0,0.3355,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'response_time', 'deviation': 1.719, 'importance': 0.0476, 'value': 1.719}, {'feature': 'photo_count', 'deviation': 1.641, 'importance': 0.0476, 'value': 1.641}]",2025-07-14 11:31:00,改造,中,华中,配电箱,漏电,2615.68
TK002916,0,0.433,0,0,"[{'feature': 'equipment_age_months', 'deviation': 1.645, 'importance': 0.0476, 'value': -1.645}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-09-28 13:51:00,抢修,紧急,西南,电缆,过热,5126.32
TK002917,0,0.2491,0,0,"[{'feature': 'equipment_age_months', 'deviation': 1.753, 'importance': 0.0476, 'value': 1.753}, {'feature': 'accept_delay', 'deviation': 1.643, 'importance': 0.0476, 'value': 1.643}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-07-26 16:20:00,巡检,高,西北,电缆,过热,3641.37
TK002918,0,0.1208,0,0,[],2025-07-02 07:50:00,保养,中,华北,电容器,老化,1461.61
TK002919,0,0.3351,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'response_time', 'deviation': 1.719, 'importance': 0.0476, 'value': 1.719}, {'feature': 'fault_category_enc', 'deviation': 1.546, 'importance': 0.0476, 'value': 1.546}]",2025-01-29 20:36:00,巡检,低,华中,电缆,过热,585.49
TK002920,0,0.229,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'response_time', 'deviation': 1.688, 'importance': 0.0476, 'value': -1.688}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-02-24 17:22:00,巡检,低,西南,开关柜,短路,2028.72
TK002921,0,0.1812,0,0,"[{'feature': 'ticket_type_enc', 'deviation': 1.845, 'importance': 0.0476, 'value': 1.845}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}, {'feature': 'budget_limit', 'deviation': 1.519, 'importance': 0.0476, 'value': 1.519}]",2025-12-07 11:46:00,改造,高,华北,电容器,老化,4832.98
TK002922,0,0.2121,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'dispatch_delay', 'deviation': 1.513, 'importance': 0.0476, 'value': 1.513}]",2025-02-13 20:02:00,巡检,中,华南,电缆,机械故障,3529.7
TK002923,0,0.293,0,0,"[{'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}, {'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-01-16 14:18:00,抢修,高,华北,发电机,机械故障,4486.46
TK002924,0,0.4056,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'accept_delay', 'deviation': 1.678, 'importance': 0.0476, 'value': -1.678}, {'feature': 'dispatch_delay', 'deviation': 1.513, 'importance': 0.0476, 'value': 1.513}]",2025-06-10 16:04:00,保养,低,华中,电缆,老化,3904.43
TK002925,0,0.2482,0,0,"[{'feature': 'priority_enc', 'deviation': 1.531, 'importance': 0.0476, 'value': 1.531}]",2025-01-20 16:51:00,抢修,高,华中,开关柜,机械故障,4683.64
TK002926,0,0.2675,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-03-23 13:09:00,保养,低,华中,变压器,电气故障,1937.84
TK002927,0,0.2864,0,0,"[{'feature': 'sla_minutes', 'deviation': 1.846, 'importance': 0.0476, 'value': 1.846}, {'feature': 'customer_satisfaction', 'deviation': 1.689, 'importance': 0.0476, 'value': -1.689}, {'feature': 'budget_limit', 'deviation': 1.51, 'importance': 0.0476, 'value': -1.51}]",2025-02-16 10:11:00,保养,低,华中,电容器,电气故障,316.91
TK002928,0,0.2453,0,0,"[{'feature': 'arrival_delay', 'deviation': 1.639, 'importance': 0.0476, 'value': 1.639}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-05-27 17:37:00,抢修,中,华中,电容器,短路,1291.56
TK002929,0,0.3204,0,0,"[{'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-04-25 20:24:00,抢修,中,华中,配电箱,短路,1847.13
TK002930,0,0.2405,0,0,"[{'feature': 'customer_satisfaction', 'deviation': 1.682, 'importance': 0.0476, 'value': 1.682}, {'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-03-31 14:51:00,巡检,中,华中,变压器,机械故障,2459.49
TK002931,1,0.4432,0,1,"[{'feature': 'total_cost', 'deviation': 2.404, 'importance': 0.0476, 'value': 2.404}, {'feature': 'response_time', 'deviation': 1.96, 'importance': 0.0476, 'value': -1.96}, {'feature': 'equipment_age_months', 'deviation': 1.703, 'importance': 0.0476, 'value': -1.703}]",2025-09-17 15:33:00,抢修,中,西南,电容器,过热,8717.38
TK002932,0,0.2377,0,0,"[{'feature': 'arrival_delay', 'deviation': 1.67, 'importance': 0.0476, 'value': 1.67}, {'feature': 'attachment_count', 'deviation': 1.536, 'importance': 0.0476, 'value': 1.536}]",2025-11-05 19:42:00,保养,中,华南,配电箱,短路,4170.17
TK002933,0,0.241,0,0,"[{'feature': 'technician_workload_today', 'deviation': 1.542, 'importance': 0.0476, 'value': -1.542}]",2025-10-29 08:06:00,保养,中,华中,电缆,机械故障,1177.27
TK002934,1,0.5276,0,1,"[{'feature': 'total_duration', 'deviation': 4.349, 'importance': 0.0476, 'value': 4.349}, {'feature': 'repair_duration', 'deviation': 4.154, 'importance': 0.0476, 'value': 4.154}, {'feature': 'attachment_count', 'deviation': 1.606, 'importance': 0.0476, 'value': -1.606}]",2025-11-14 16:25:00,巡检,高,西北,开关柜,电气故障,3299.92
TK002935,0,0.2694,0,0,"[{'feature': 'arrival_delay', 'deviation': 1.654, 'importance': 0.0476, 'value': -1.654}, {'feature': 'technician_workload_today', 'deviation': 1.51, 'importance': 0.0476, 'value': 1.51}]",2025-05-05 13:26:00,抢修,中,西南,发电机,漏电,379.23
