date,material_id,site_id,stock_on_hand,daily_consumed,daily_replenished
2025-12-20,MAT0016,SITE0009,2096,7,0
2025-12-21,MAT0016,SITE0009,2088,8,0
2025-12-22,MAT0016,SITE0009,2076,12,0
2025-12-23,MAT0016,SITE0009,2068,8,0
2025-12-24,MAT0016,SITE0009,2050,18,0
2025-12-25,MAT0016,SITE0009,2039,11,0
2025-12-26,MAT0016,SITE0009,2023,16,0
2025-12-27,MAT0016,SITE0009,2006,17,0
2025-12-28,MAT0016,SITE0009,1994,12,0
2025-12-29,MAT0016,SITE0009,2066,7,79
2025-12-30,MAT0016,SITE0009,2093,14,41
2025-12-31,MAT0016,SITE0009,2085,8,0
2025-01-01,MAT0017,SITE0009,245,10,0
2025-01-02,MAT0017,SITE0009,232,13,0
2025-01-03,MAT0017,SITE0009,227,5,0
2025-01-04,MAT0017,SITE0009,216,11,0
2025-01-05,MAT0017,SITE0009,202,14,0
2025-01-06,MAT0017,SITE0009,195,7,0
2025-01-07,MAT0017,SITE0009,192,3,0
2025-01-08,MAT0017,SITE0009,206,12,26
2025-01-09,MAT0017,SITE0009,198,8,0
2025-01-10,MAT0017,SITE0009,211,7,20
2025-01-11,MAT0017,SITE0009,264,9,62
2025-01-12,MAT0017,SITE0009,308,10,54
2025-01-13,MAT0017,SITE0009,298,10,0
2025-01-14,MAT0017,SITE0009,293,5,0
2025-01-15,MAT0017,SITE0009,358,2,67
2025-01-16,MAT0017,SITE0009,336,22,0
2025-01-17,MAT0017,SITE0009,330,6,0
2025-01-18,MAT0017,SITE0009,321,9,0
2025-01-19,MAT0017,SITE0009,311,10,0
2025-01-20,MAT0017,SITE0009,307,4,0
2025-01-21,MAT0017,SITE0009,353,8,54
2025-01-22,MAT0017,SITE0009,340,13,0
2025-01-23,MAT0017,SITE0009,325,15,0
2025-01-24,MAT0017,SITE0009,388,9,72
2025-01-25,MAT0017,SITE0009,388,0,0
2025-01-26,MAT0017,SITE0009,382,6,0
2025-01-27,MAT0017,SITE0009,376,6,0
2025-01-28,MAT0017,SITE0009,368,8,0
2025-01-29,MAT0017,SITE0009,415,7,54
2025-01-30,MAT0017,SITE0009,408,7,0
2025-01-31,MAT0017,SITE0009,398,10,0
2025-02-01,MAT0017,SITE0009,393,5,0
2025-02-02,MAT0017,SITE0009,382,11,0
2025-02-03,MAT0017,SITE0009,402,12,32
2025-02-04,MAT0017,SITE0009,445,13,56
2025-02-05,MAT0017,SITE0009,422,23,0
2025-02-06,MAT0017,SITE0009,473,5,56
2025-02-07,MAT0017,SITE0009,459,14,0
2025-02-08,MAT0017,SITE0009,440,19,0
2025-02-09,MAT0017,SITE0009,429,11,0
2025-02-10,MAT0017,SITE0009,403,26,0
2025-02-11,MAT0017,SITE0009,394,9,0
2025-02-12,MAT0017,SITE0009,393,1,0
2025-02-13,MAT0017,SITE0009,381,12,0
2025-02-14,MAT0017,SITE0009,420,9,48
2025-02-15,MAT0017,SITE0009,405,15,0
2025-02-16,MAT0017,SITE0009,403,2,0
2025-02-17,MAT0017,SITE0009,403,0,0
2025-02-18,MAT0017,SITE0009,396,7,0
2025-02-19,MAT0017,SITE0009,387,9,0
2025-02-20,MAT0017,SITE0009,372,15,0
2025-02-21,MAT0017,SITE0009,372,0,0
2025-02-22,MAT0017,SITE0009,423,0,51
2025-02-23,MAT0017,SITE0009,418,5,0
2025-02-24,MAT0017,SITE0009,411,7,0
2025-02-25,MAT0017,SITE0009,408,3,0
2025-02-26,MAT0017,SITE0009,445,10,47
2025-02-27,MAT0017,SITE0009,430,15,0
2025-02-28,MAT0017,SITE0009,418,12,0
2025-03-01,MAT0017,SITE0009,455,0,37
2025-03-02,MAT0017,SITE0009,516,13,74
2025-03-03,MAT0017,SITE0009,516,0,0
2025-03-04,MAT0017,SITE0009,512,4,0
2025-03-05,MAT0017,SITE0009,503,9,0
2025-03-06,MAT0017,SITE0009,491,12,0
2025-03-07,MAT0017,SITE0009,485,6,0
2025-03-08,MAT0017,SITE0009,478,7,0
2025-03-09,MAT0017,SITE0009,567,0,89
2025-03-10,MAT0017,SITE0009,639,13,85
2025-03-11,MAT0017,SITE0009,636,3,0
2025-03-12,MAT0017,SITE0009,628,8,0
2025-03-13,MAT0017,SITE0009,626,2,0
2025-03-14,MAT0017,SITE0009,616,10,0
2025-03-15,MAT0017,SITE0009,610,6,0
2025-03-16,MAT0017,SITE0009,597,13,0
2025-03-17,MAT0017,SITE0009,578,19,0
2025-03-18,MAT0017,SITE0009,570,8,0
2025-03-19,MAT0017,SITE0009,566,4,0
2025-03-20,MAT0017,SITE0009,560,6,0
2025-03-21,MAT0017,SITE0009,584,13,37
2025-03-22,MAT0017,SITE0009,584,0,0
2025-03-23,MAT0017,SITE0009,602,2,20
2025-03-24,MAT0017,SITE0009,581,21,0
2025-03-25,MAT0017,SITE0009,573,8,0
2025-03-26,MAT0017,SITE0009,565,8,0
2025-03-27,MAT0017,SITE0009,554,11,0
2025-03-28,MAT0017,SITE0009,543,11,0
2025-03-29,MAT0017,SITE0009,539,4,0
2025-03-30,MAT0017,SITE0009,526,13,0
2025-03-31,MAT0017,SITE0009,509,17,0
2025-04-01,MAT0017,SITE0009,493,16,0
2025-04-02,MAT0017,SITE0009,493,0,0
2025-04-03,MAT0017,SITE0009,486,7,0
2025-04-04,MAT0017,SITE0009,476,10,0
2025-04-05,MAT0017,SITE0009,469,7,0
2025-04-06,MAT0017,SITE0009,460,9,0
2025-04-07,MAT0017,SITE0009,452,8,0
2025-04-08,MAT0017,SITE0009,524,12,84
2025-04-09,MAT0017,SITE0009,569,15,60
2025-04-10,MAT0017,SITE0009,552,17,0
2025-04-11,MAT0017,SITE0009,532,20,0
2025-04-12,MAT0017,SITE0009,510,22,0
2025-04-13,MAT0017,SITE0009,511,20,21
2025-04-14,MAT0017,SITE0009,585,10,84
2025-04-15,MAT0017,SITE0009,626,6,47
2025-04-16,MAT0017,SITE0009,616,10,0
2025-04-17,MAT0017,SITE0009,659,6,49
2025-04-18,MAT0017,SITE0009,728,12,81
2025-04-19,MAT0017,SITE0009,811,16,99
2025-04-20,MAT0017,SITE0009,803,8,0
2025-04-21,MAT0017,SITE0009,791,12,0
2025-04-22,MAT0017,SITE0009,785,6,0
2025-04-23,MAT0017,SITE0009,778,7,0
2025-04-24,MAT0017,SITE0009,850,11,83
2025-04-25,MAT0017,SITE0009,836,14,0
2025-04-26,MAT0017,SITE0009,822,14,0
2025-04-27,MAT0017,SITE0009,802,20,0
2025-04-28,MAT0017,SITE0009,879,6,83
2025-04-29,MAT0017,SITE0009,913,11,45
2025-04-30,MAT0017,SITE0009,903,10,0
2025-05-01,MAT0017,SITE0009,997,4,98
2025-05-02,MAT0017,SITE0009,985,12,0
2025-05-03,MAT0017,SITE0009,979,6,0
2025-05-04,MAT0017,SITE0009,979,0,0
2025-05-05,MAT0017,SITE0009,966,13,0
2025-05-06,MAT0017,SITE0009,950,16,0
2025-05-07,MAT0017,SITE0009,1019,4,73
2025-05-08,MAT0017,SITE0009,1008,11,0
2025-05-09,MAT0017,SITE0009,1008,0,0
2025-05-10,MAT0017,SITE0009,1027,14,33
2025-05-11,MAT0017,SITE0009,1019,8,0
2025-05-12,MAT0017,SITE0009,1012,7,0
2025-05-13,MAT0017,SITE0009,1009,3,0
2025-05-14,MAT0017,SITE0009,1001,8,0
2025-05-15,MAT0017,SITE0009,989,12,0
2025-05-16,MAT0017,SITE0009,1010,19,40
2025-05-17,MAT0017,SITE0009,1072,13,75
2025-05-18,MAT0017,SITE0009,1052,20,0
2025-05-19,MAT0017,SITE0009,1042,10,0
2025-05-20,MAT0017,SITE0009,1122,15,95
2025-05-21,MAT0017,SITE0009,1202,18,98
2025-05-22,MAT0017,SITE0009,1184,18,0
2025-05-23,MAT0017,SITE0009,1270,10,96
2025-05-24,MAT0017,SITE0009,1254,16,0
2025-05-25,MAT0017,SITE0009,1340,6,92
2025-05-26,MAT0017,SITE0009,1399,12,71
2025-05-27,MAT0017,SITE0009,1385,14,0
2025-05-28,MAT0017,SITE0009,1381,4,0
2025-05-29,MAT0017,SITE0009,1376,5,0
2025-05-30,MAT0017,SITE0009,1364,12,0
2025-05-31,MAT0017,SITE0009,1362,2,0
2025-06-01,MAT0017,SITE0009,1357,5,0
2025-06-02,MAT0017,SITE0009,1342,15,0
2025-06-03,MAT0017,SITE0009,1337,5,0
2025-06-04,MAT0017,SITE0009,1421,11,95
2025-06-05,MAT0017,SITE0009,1403,18,0
2025-06-06,MAT0017,SITE0009,1393,10,0
2025-06-07,MAT0017,SITE0009,1380,13,0
2025-06-08,MAT0017,SITE0009,1368,12,0
2025-06-09,MAT0017,SITE0009,1426,3,61
2025-06-10,MAT0017,SITE0009,1510,3,87
2025-06-11,MAT0017,SITE0009,1510,0,0
2025-06-12,MAT0017,SITE0009,1503,7,0
2025-06-13,MAT0017,SITE0009,1496,7,0
2025-06-14,MAT0017,SITE0009,1570,13,87
2025-06-15,MAT0017,SITE0009,1567,3,0
2025-06-16,MAT0017,SITE0009,1558,9,0
2025-06-17,MAT0017,SITE0009,1547,11,0
2025-06-18,MAT0017,SITE0009,1611,17,81
2025-06-19,MAT0017,SITE0009,1610,1,0
2025-06-20,MAT0017,SITE0009,1693,4,87
2025-06-21,MAT0017,SITE0009,1681,12,0
2025-06-22,MAT0017,SITE0009,1672,9,0
2025-06-23,MAT0017,SITE0009,1666,6,0
2025-06-24,MAT0017,SITE0009,1663,3,0
2025-06-25,MAT0017,SITE0009,1653,10,0
2025-06-26,MAT0017,SITE0009,1637,16,0
2025-06-27,MAT0017,SITE0009,1633,4,0
2025-06-28,MAT0017,SITE0009,1632,1,0
2025-06-29,MAT0017,SITE0009,1694,18,80
2025-06-30,MAT0017,SITE0009,1680,14,0
2025-07-01,MAT0017,SITE0009,1671,9,0
2025-07-02,MAT0017,SITE0009,1663,8,0
2025-07-03,MAT0017,SITE0009,1662,1,0
2025-07-04,MAT0017,SITE0009,1648,14,0
2025-07-05,MAT0017,SITE0009,1647,1,0
2025-07-06,MAT0017,SITE0009,1638,9,0
2025-07-07,MAT0017,SITE0009,1631,7,0
2025-07-08,MAT0017,SITE0009,1625,6,0
2025-07-09,MAT0017,SITE0009,1614,11,0
2025-07-10,MAT0017,SITE0009,1601,13,0
2025-07-11,MAT0017,SITE0009,1589,12,0
2025-07-12,MAT0017,SITE0009,1572,17,0
2025-07-13,MAT0017,SITE0009,1565,7,0
2025-07-14,MAT0017,SITE0009,1563,2,0
2025-07-15,MAT0017,SITE0009,1584,7,28
2025-07-16,MAT0017,SITE0009,1578,6,0
2025-07-17,MAT0017,SITE0009,1620,10,52
2025-07-18,MAT0017,SITE0009,1614,6,0
2025-07-19,MAT0017,SITE0009,1695,15,96
2025-07-20,MAT0017,SITE0009,1720,5,30
2025-07-21,MAT0017,SITE0009,1749,9,38
2025-07-22,MAT0017,SITE0009,1738,11,0
2025-07-23,MAT0017,SITE0009,1722,16,0
2025-07-24,MAT0017,SITE0009,1711,11,0
2025-07-25,MAT0017,SITE0009,1694,17,0
2025-07-26,MAT0017,SITE0009,1715,7,28
2025-07-27,MAT0017,SITE0009,1798,8,91
2025-07-28,MAT0017,SITE0009,1822,6,30
2025-07-29,MAT0017,SITE0009,1822,0,0
2025-07-30,MAT0017,SITE0009,1802,20,0
2025-07-31,MAT0017,SITE0009,1882,19,99
2025-08-01,MAT0017,SITE0009,1875,7,0
2025-08-02,MAT0017,SITE0009,1868,7,0
2025-08-03,MAT0017,SITE0009,1862,6,0
2025-08-04,MAT0017,SITE0009,1911,5,54
2025-08-05,MAT0017,SITE0009,1909,2,0
2025-08-06,MAT0017,SITE0009,1900,9,0
2025-08-07,MAT0017,SITE0009,1897,3,0
2025-08-08,MAT0017,SITE0009,1888,9,0
2025-08-09,MAT0017,SITE0009,1879,9,0
2025-08-10,MAT0017,SITE0009,1903,14,38
2025-08-11,MAT0017,SITE0009,1927,8,32
2025-08-12,MAT0017,SITE0009,1927,0,0
2025-08-13,MAT0017,SITE0009,1915,12,0
2025-08-14,MAT0017,SITE0009,1908,7,0
2025-08-15,MAT0017,SITE0009,1898,10,0
2025-08-16,MAT0017,SITE0009,1893,5,0
2025-08-17,MAT0017,SITE0009,1944,12,63
2025-08-18,MAT0017,SITE0009,1937,7,0
2025-08-19,MAT0017,SITE0009,1922,15,0
2025-08-20,MAT0017,SITE0009,1915,7,0
2025-08-21,MAT0017,SITE0009,1899,16,0
2025-08-22,MAT0017,SITE0009,1891,8,0
2025-08-23,MAT0017,SITE0009,1938,10,57
2025-08-24,MAT0017,SITE0009,1974,9,45
2025-08-25,MAT0017,SITE0009,1969,5,0
2025-08-26,MAT0017,SITE0009,1961,8,0
2025-08-27,MAT0017,SITE0009,1945,16,0
2025-08-28,MAT0017,SITE0009,1929,16,0
2025-08-29,MAT0017,SITE0009,1919,10,0
2025-08-30,MAT0017,SITE0009,1917,2,0
2025-08-31,MAT0017,SITE0009,1906,11,0
2025-09-01,MAT0017,SITE0009,1893,13,0
2025-09-02,MAT0017,SITE0009,1963,10,80
2025-09-03,MAT0017,SITE0009,1943,20,0
2025-09-04,MAT0017,SITE0009,1959,18,34
2025-09-05,MAT0017,SITE0009,1943,16,0
2025-09-06,MAT0017,SITE0009,1931,12,0
2025-09-07,MAT0017,SITE0009,1925,6,0
2025-09-08,MAT0017,SITE0009,1908,17,0
2025-09-09,MAT0017,SITE0009,1905,3,0
2025-09-10,MAT0017,SITE0009,1896,9,0
2025-09-11,MAT0017,SITE0009,1875,21,0
2025-09-12,MAT0017,SITE0009,1864,11,0
2025-09-13,MAT0017,SITE0009,1854,10,0
2025-09-14,MAT0017,SITE0009,1845,9,0
2025-09-15,MAT0017,SITE0009,1835,10,0
2025-09-16,MAT0017,SITE0009,1822,13,0
2025-09-17,MAT0017,SITE0009,1898,2,78
2025-09-18,MAT0017,SITE0009,1885,13,0
2025-09-19,MAT0017,SITE0009,1874,11,0
2025-09-20,MAT0017,SITE0009,1938,10,74
2025-09-21,MAT0017,SITE0009,1932,6,0
2025-09-22,MAT0017,SITE0009,1951,8,27
2025-09-23,MAT0017,SITE0009,1933,18,0
2025-09-24,MAT0017,SITE0009,1931,2,0
2025-09-25,MAT0017,SITE0009,1921,10,0
2025-09-26,MAT0017,SITE0009,1908,13,0
2025-09-27,MAT0017,SITE0009,1904,4,0
2025-09-28,MAT0017,SITE0009,1894,10,0
2025-09-29,MAT0017,SITE0009,1883,11,0
2025-09-30,MAT0017,SITE0009,1878,5,0
2025-10-01,MAT0017,SITE0009,1875,3,0
2025-10-02,MAT0017,SITE0009,1871,4,0
2025-10-03,MAT0017,SITE0009,1857,14,0
2025-10-04,MAT0017,SITE0009,1853,4,0
2025-10-05,MAT0017,SITE0009,1838,15,0
2025-10-06,MAT0017,SITE0009,1834,4,0
2025-10-07,MAT0017,SITE0009,1834,0,0
2025-10-08,MAT0017,SITE0009,1817,17,0
2025-10-09,MAT0017,SITE0009,1804,13,0
2025-10-10,MAT0017,SITE0009,1800,4,0
2025-10-11,MAT0017,SITE0009,1789,11,0
2025-10-12,MAT0017,SITE0009,1785,4,0
2025-10-13,MAT0017,SITE0009,1796,13,24
2025-10-14,MAT0017,SITE0009,1792,4,0
2025-10-15,MAT0017,SITE0009,1780,12,0
2025-10-16,MAT0017,SITE0009,1768,12,0
2025-10-17,MAT0017,SITE0009,1752,16,0
2025-10-18,MAT0017,SITE0009,1742,10,0
2025-10-19,MAT0017,SITE0009,1733,9,0
2025-10-20,MAT0017,SITE0009,1722,11,0
2025-10-21,MAT0017,SITE0009,1719,3,0
2025-10-22,MAT0017,SITE0009,1740,5,26
2025-10-23,MAT0017,SITE0009,1764,9,33
2025-10-24,MAT0017,SITE0009,1763,1,0
2025-10-25,MAT0017,SITE0009,1749,14,0
2025-10-26,MAT0017,SITE0009,1742,7,0
2025-10-27,MAT0017,SITE0009,1757,9,24
2025-10-28,MAT0017,SITE0009,1799,8,50
2025-10-29,MAT0017,SITE0009,1797,2,0
2025-10-30,MAT0017,SITE0009,1784,13,0
2025-10-31,MAT0017,SITE0009,1784,0,0
2025-11-01,MAT0017,SITE0009,1777,7,0
2025-11-02,MAT0017,SITE0009,1759,18,0
2025-11-03,MAT0017,SITE0009,1752,7,0
2025-11-04,MAT0017,SITE0009,1736,16,0
2025-11-05,MAT0017,SITE0009,1802,6,72
2025-11-06,MAT0017,SITE0009,1884,13,95
2025-11-07,MAT0017,SITE0009,1879,5,0
2025-11-08,MAT0017,SITE0009,1950,13,84
2025-11-09,MAT0017,SITE0009,1947,3,0
2025-11-10,MAT0017,SITE0009,1940,7,0
2025-11-11,MAT0017,SITE0009,1929,11,0
2025-11-12,MAT0017,SITE0009,1926,3,0
2025-11-13,MAT0017,SITE0009,1942,13,29
2025-11-14,MAT0017,SITE0009,1994,16,68
2025-11-15,MAT0017,SITE0009,1988,6,0
2025-11-16,MAT0017,SITE0009,1974,14,0
2025-11-17,MAT0017,SITE0009,1965,9,0
2025-11-18,MAT0017,SITE0009,1955,10,0
2025-11-19,MAT0017,SITE0009,1955,0,0
2025-11-20,MAT0017,SITE0009,1953,2,0
2025-11-21,MAT0017,SITE0009,2022,13,82
2025-11-22,MAT0017,SITE0009,2058,11,47
2025-11-23,MAT0017,SITE0009,2042,16,0
2025-11-24,MAT0017,SITE0009,2108,11,77
2025-11-25,MAT0017,SITE0009,2095,13,0
2025-11-26,MAT0017,SITE0009,2090,5,0
2025-11-27,MAT0017,SITE0009,2087,3,0
2025-11-28,MAT0017,SITE0009,2086,1,0
2025-11-29,MAT0017,SITE0009,2131,0,45
2025-11-30,MAT0017,SITE0009,2123,8,0
2025-12-01,MAT0017,SITE0009,2116,7,0
2025-12-02,MAT0017,SITE0009,2101,15,0
2025-12-03,MAT0017,SITE0009,2091,10,0
2025-12-04,MAT0017,SITE0009,2132,9,50
2025-12-05,MAT0017,SITE0009,2116,16,0
2025-12-06,MAT0017,SITE0009,2189,1,74
2025-12-07,MAT0017,SITE0009,2179,10,0
2025-12-08,MAT0017,SITE0009,2169,10,0
2025-12-09,MAT0017,SITE0009,2199,12,42
2025-12-10,MAT0017,SITE0009,2187,12,0
2025-12-11,MAT0017,SITE0009,2180,7,0
2025-12-12,MAT0017,SITE0009,2173,7,0
2025-12-13,MAT0017,SITE0009,2168,5,0
2025-12-14,MAT0017,SITE0009,2184,8,24
2025-12-15,MAT0017,SITE0009,2173,11,0
2025-12-16,MAT0017,SITE0009,2161,12,0
2025-12-17,MAT0017,SITE0009,2200,13,52
2025-12-18,MAT0017,SITE0009,2192,8,0
2025-12-19,MAT0017,SITE0009,2183,9,0
2025-12-20,MAT0017,SITE0009,2274,9,100
2025-12-21,MAT0017,SITE0009,2260,14,0
2025-12-22,MAT0017,SITE0009,2310,6,56
2025-12-23,MAT0017,SITE0009,2300,10,0
2025-12-24,MAT0017,SITE0009,2291,9,0
2025-12-25,MAT0017,SITE0009,2276,15,0
2025-12-26,MAT0017,SITE0009,2256,20,0
2025-12-27,MAT0017,SITE0009,2242,14,0
2025-12-28,MAT0017,SITE0009,2241,1,0
2025-12-29,MAT0017,SITE0009,2233,8,0
2025-12-30,MAT0017,SITE0009,2307,0,74
2025-12-31,MAT0017,SITE0009,2303,4,0
2025-01-01,MAT0018,SITE0009,324,13,0
2025-01-02,MAT0018,SITE0009,313,11,0
2025-01-03,MAT0018,SITE0009,389,22,98
2025-01-04,MAT0018,SITE0009,377,12,0
2025-01-05,MAT0018,SITE0009,364,13,0
2025-01-06,MAT0018,SITE0009,360,4,0
2025-01-07,MAT0018,SITE0009,418,10,68
2025-01-08,MAT0018,SITE0009,408,10,0
2025-01-09,MAT0018,SITE0009,392,16,0
2025-01-10,MAT0018,SITE0009,388,4,0
2025-01-11,MAT0018,SITE0009,377,11,0
2025-01-12,MAT0018,SITE0009,375,2,0
2025-01-13,MAT0018,SITE0009,451,8,84
2025-01-14,MAT0018,SITE0009,479,1,29
2025-01-15,MAT0018,SITE0009,466,13,0
2025-01-16,MAT0018,SITE0009,528,9,71
2025-01-17,MAT0018,SITE0009,513,15,0
2025-01-18,MAT0018,SITE0009,500,13,0
2025-01-19,MAT0018,SITE0009,497,3,0
2025-01-20,MAT0018,SITE0009,571,3,77
2025-01-21,MAT0018,SITE0009,627,12,68
2025-01-22,MAT0018,SITE0009,610,17,0
2025-01-23,MAT0018,SITE0009,636,4,30
2025-01-24,MAT0018,SITE0009,623,13,0
2025-01-25,MAT0018,SITE0009,613,10,0
2025-01-26,MAT0018,SITE0009,595,18,0
2025-01-27,MAT0018,SITE0009,578,17,0
2025-01-28,MAT0018,SITE0009,565,13,0
2025-01-29,MAT0018,SITE0009,553,12,0
2025-01-30,MAT0018,SITE0009,532,21,0
2025-01-31,MAT0018,SITE0009,519,13,0
2025-02-01,MAT0018,SITE0009,508,11,0
2025-02-02,MAT0018,SITE0009,498,10,0
2025-02-03,MAT0018,SITE0009,577,0,79
2025-02-04,MAT0018,SITE0009,558,19,0
2025-02-05,MAT0018,SITE0009,543,15,0
2025-02-06,MAT0018,SITE0009,583,5,45
2025-02-07,MAT0018,SITE0009,667,7,91
2025-02-08,MAT0018,SITE0009,694,16,43
2025-02-09,MAT0018,SITE0009,782,11,99
2025-02-10,MAT0018,SITE0009,771,11,0
2025-02-11,MAT0018,SITE0009,757,14,0
2025-02-12,MAT0018,SITE0009,747,10,0
2025-02-13,MAT0018,SITE0009,795,23,71
2025-02-14,MAT0018,SITE0009,787,8,0
2025-02-15,MAT0018,SITE0009,871,6,90
2025-02-16,MAT0018,SITE0009,906,7,42
2025-02-17,MAT0018,SITE0009,899,7,0
2025-02-18,MAT0018,SITE0009,883,16,0
2025-02-19,MAT0018,SITE0009,872,11,0
2025-02-20,MAT0018,SITE0009,860,12,0
2025-02-21,MAT0018,SITE0009,939,11,90
2025-02-22,MAT0018,SITE0009,938,1,0
2025-02-23,MAT0018,SITE0009,928,10,0
2025-02-24,MAT0018,SITE0009,917,11,0
2025-02-25,MAT0018,SITE0009,905,12,0
2025-02-26,MAT0018,SITE0009,890,15,0
2025-02-27,MAT0018,SITE0009,890,0,0
2025-02-28,MAT0018,SITE0009,881,9,0
2025-03-01,MAT0018,SITE0009,874,7,0
2025-03-02,MAT0018,SITE0009,956,0,82
2025-03-03,MAT0018,SITE0009,943,13,0
2025-03-04,MAT0018,SITE0009,1031,2,90
2025-03-05,MAT0018,SITE0009,1022,9,0
2025-03-06,MAT0018,SITE0009,1071,5,54
2025-03-07,MAT0018,SITE0009,1059,12,0
2025-03-08,MAT0018,SITE0009,1045,14,0
2025-03-09,MAT0018,SITE0009,1035,10,0
2025-03-10,MAT0018,SITE0009,1024,11,0
2025-03-11,MAT0018,SITE0009,1015,9,0
2025-03-12,MAT0018,SITE0009,1006,9,0
2025-03-13,MAT0018,SITE0009,997,9,0
2025-03-14,MAT0018,SITE0009,978,19,0
2025-03-15,MAT0018,SITE0009,976,2,0
2025-03-16,MAT0018,SITE0009,961,15,0
2025-03-17,MAT0018,SITE0009,978,13,30
2025-03-18,MAT0018,SITE0009,971,7,0
2025-03-19,MAT0018,SITE0009,1026,12,67
2025-03-20,MAT0018,SITE0009,1018,8,0
2025-03-21,MAT0018,SITE0009,1006,12,0
2025-03-22,MAT0018,SITE0009,996,10,0
2025-03-23,MAT0018,SITE0009,991,5,0
2025-03-24,MAT0018,SITE0009,1053,11,73
2025-03-25,MAT0018,SITE0009,1050,3,0
2025-03-26,MAT0018,SITE0009,1034,16,0
2025-03-27,MAT0018,SITE0009,1029,5,0
2025-03-28,MAT0018,SITE0009,1116,9,96
2025-03-29,MAT0018,SITE0009,1104,12,0
2025-03-30,MAT0018,SITE0009,1087,17,0
2025-03-31,MAT0018,SITE0009,1073,14,0
2025-04-01,MAT0018,SITE0009,1097,11,35
2025-04-02,MAT0018,SITE0009,1087,10,0
2025-04-03,MAT0018,SITE0009,1087,0,0
2025-04-04,MAT0018,SITE0009,1127,9,49
2025-04-05,MAT0018,SITE0009,1209,11,93
2025-04-06,MAT0018,SITE0009,1206,3,0
2025-04-07,MAT0018,SITE0009,1194,12,0
2025-04-08,MAT0018,SITE0009,1204,17,27
2025-04-09,MAT0018,SITE0009,1216,8,20
2025-04-10,MAT0018,SITE0009,1207,9,0
2025-04-11,MAT0018,SITE0009,1195,12,0
2025-04-12,MAT0018,SITE0009,1283,6,94
2025-04-13,MAT0018,SITE0009,1272,11,0
2025-04-14,MAT0018,SITE0009,1272,0,0
2025-04-15,MAT0018,SITE0009,1268,4,0
2025-04-16,MAT0018,SITE0009,1261,7,0
2025-04-17,MAT0018,SITE0009,1257,4,0
2025-04-18,MAT0018,SITE0009,1338,13,94
2025-04-19,MAT0018,SITE0009,1319,19,0
2025-04-20,MAT0018,SITE0009,1312,7,0
2025-04-21,MAT0018,SITE0009,1339,5,32
2025-04-22,MAT0018,SITE0009,1328,11,0
2025-04-23,MAT0018,SITE0009,1313,15,0
2025-04-24,MAT0018,SITE0009,1306,7,0
2025-04-25,MAT0018,SITE0009,1300,6,0
2025-04-26,MAT0018,SITE0009,1283,17,0
2025-04-27,MAT0018,SITE0009,1366,7,90
2025-04-28,MAT0018,SITE0009,1441,7,82
2025-04-29,MAT0018,SITE0009,1485,4,48
2025-04-30,MAT0018,SITE0009,1468,17,0
2025-05-01,MAT0018,SITE0009,1527,6,65
2025-05-02,MAT0018,SITE0009,1540,9,22
2025-05-03,MAT0018,SITE0009,1531,9,0
2025-05-04,MAT0018,SITE0009,1519,12,0
2025-05-05,MAT0018,SITE0009,1571,17,69
2025-05-06,MAT0018,SITE0009,1565,6,0
2025-05-07,MAT0018,SITE0009,1562,3,0
2025-05-08,MAT0018,SITE0009,1638,10,86
2025-05-09,MAT0018,SITE0009,1681,8,51
2025-05-10,MAT0018,SITE0009,1762,14,95
2025-05-11,MAT0018,SITE0009,1752,10,0
2025-05-12,MAT0018,SITE0009,1740,12,0
2025-05-13,MAT0018,SITE0009,1737,3,0
2025-05-14,MAT0018,SITE0009,1735,2,0
2025-05-15,MAT0018,SITE0009,1727,8,0
2025-05-16,MAT0018,SITE0009,1722,5,0
2025-05-17,MAT0018,SITE0009,1717,5,0
2025-05-18,MAT0018,SITE0009,1706,11,0
2025-05-19,MAT0018,SITE0009,1690,16,0
2025-05-20,MAT0018,SITE0009,1682,8,0
2025-05-21,MAT0018,SITE0009,1674,8,0
2025-05-22,MAT0018,SITE0009,1658,16,0
2025-05-23,MAT0018,SITE0009,1720,10,72
2025-05-24,MAT0018,SITE0009,1715,5,0
2025-05-25,MAT0018,SITE0009,1755,5,45
2025-05-26,MAT0018,SITE0009,1744,11,0
2025-05-27,MAT0018,SITE0009,1730,14,0
2025-05-28,MAT0018,SITE0009,1730,0,0
2025-05-29,MAT0018,SITE0009,1742,11,23
2025-05-30,MAT0018,SITE0009,1734,8,0
2025-05-31,MAT0018,SITE0009,1724,10,0
2025-06-01,MAT0018,SITE0009,1715,9,0
2025-06-02,MAT0018,SITE0009,1792,4,81
2025-06-03,MAT0018,SITE0009,1791,1,0
2025-06-04,MAT0018,SITE0009,1788,3,0
2025-06-05,MAT0018,SITE0009,1780,8,0
2025-06-06,MAT0018,SITE0009,1771,9,0
2025-06-07,MAT0018,SITE0009,1857,6,92
2025-06-08,MAT0018,SITE0009,1849,8,0
2025-06-09,MAT0018,SITE0009,1840,9,0
2025-06-10,MAT0018,SITE0009,1832,8,0
2025-06-11,MAT0018,SITE0009,1824,8,0
2025-06-12,MAT0018,SITE0009,1808,16,0
2025-06-13,MAT0018,SITE0009,1858,10,60
2025-06-14,MAT0018,SITE0009,1940,1,83
2025-06-15,MAT0018,SITE0009,1917,23,0
2025-06-16,MAT0018,SITE0009,1908,9,0
