ticket_id,created_at,ticket_type,priority,sla_minutes,region,site_id,equipment_id,equipment_type,equipment_model,fault_category,fault_subcategory,fault_description,severity,equipment_age_months,last_fault_at,dispatched_at,accepted_at,arrived_at,repair_started_at,repair_finished_at,inspected_at,accepted_by_customer_at,closed_at,status_history,technician_id,team_id,technician_level,technician_workload_today,total_cost,budget_limit,is_warranty,photo_count,report_uploaded,customer_signature,attachment_count,photo_taken_at,is_reopened,reopen_within_days,customer_complaint,customer_satisfaction,qc_audit_result
TK003063,2025-05-29 18:11:00,抢修,中,480,华北,SITE0003,EQ00190,发电机,Model-D153,机械故障,机械故障-1,发电机出现机械故障问题,一般,16,2025-03-10 18:11:00,2025-05-29 18:28:00,2025-05-29 18:46:00,2025-05-29 20:27:00,2025-05-29 20:44:00,2025-05-30 02:14:00,2025-05-30 02:23:00,2025-05-30 02:37:00,2025-05-30 02:54:00,"[{'ts': '2025-05-29T18:11:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-29T18:28:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-05-29T20:27:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0008'}, {'ts': '2025-05-30T02:14:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0006'}, {'ts': '2025-05-30T02:54:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-06-06T02:54:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0003,TEAM03,中,3,3160.59,4170.57,True,8,True,True,6,['2025-05-29T18:11:00'],True,5.0,False,2.0,待审
TK003064,2025-10-24 08:41:00,改造,中,480,华北,SITE0006,EQ00160,发电机,Model-D147,机械故障,机械故障-2,发电机出现机械故障问题,一般,50,,2025-10-24 08:51:00,2025-10-24 09:19:00,2025-10-24 10:50:00,2025-10-24 11:18:00,2025-10-24 15:54:00,2025-10-24 16:02:00,,2025-10-24 16:50:00,"[{'ts': '2025-10-24T08:41:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-24T08:51:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-10-24T10:50:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0014'}, {'ts': '2025-10-24T15:54:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0020'}, {'ts': '2025-10-24T16:50:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0002,TEAM05,持证,5,2271.1,2808.27,True,15,True,True,5,['2025-10-24T08:41:00'],False,,False,5.0,合规
TK003065,2025-11-20 11:02:00,抢修,中,480,西北,SITE0017,EQ00072,变压器,Model-B484,机械故障,机械故障-4,变压器出现机械故障问题,严重,37,,2025-11-20 11:19:00,2025-11-20 11:41:00,2025-11-20 12:35:00,2025-11-20 13:01:00,2025-11-20 16:57:00,2025-11-20 17:08:00,,2025-11-20 18:28:00,"[{'ts': '2025-11-20T11:02:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-20T11:19:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-11-20T12:35:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0001'}, {'ts': '2025-11-20T16:57:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0008'}, {'ts': '2025-11-20T18:28:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0009,TEAM03,中,3,3654.2,6507.34,False,20,True,True,3,['2025-11-20T11:02:00'],False,,False,,待审
TK003066,2025-11-27 13:40:00,巡检,高,240,华东,SITE0011,EQ00071,开关柜,Model-B801,机械故障,机械故障-2,开关柜出现机械故障问题,一般,6,,2025-11-27 14:04:00,2025-11-27 14:12:00,2025-11-27 15:26:00,2025-11-27 15:47:00,2025-11-27 21:53:00,2025-11-27 22:14:00,2025-11-27 22:48:00,2025-11-27 23:05:00,"[{'ts': '2025-11-27T13:40:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-27T14:04:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-11-27T15:26:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0006'}, {'ts': '2025-11-27T21:53:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0015'}, {'ts': '2025-11-27T23:05:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-12-04T23:05:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0017,TEAM01,初,8,947.35,1526.6,True,18,True,True,5,['2025-11-27T13:40:00'],True,13.0,False,,合规
TK003067,2025-07-01 16:12:00,巡检,高,240,华南,SITE0013,EQ00054,开关柜,Model-A460,漏电,漏电-1,开关柜出现漏电问题,严重,119,2024-11-22 16:12:00,2025-07-01 16:32:00,2025-07-01 16:54:00,2025-07-01 17:54:00,2025-07-01 18:16:00,2025-07-02 02:14:00,2025-07-02 02:33:00,2025-07-02 03:37:00,2025-07-02 03:46:00,"[{'ts': '2025-07-01T16:12:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-01T16:32:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0009'}, {'ts': '2025-07-01T17:54:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0016'}, {'ts': '2025-07-02T02:14:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0016'}, {'ts': '2025-07-02T03:46:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0006,TEAM03,持证,4,3851.08,5587.14,False,0,True,True,8,['2025-07-01T16:12:00'],False,,False,2.0,合规
TK003068,2025-01-25 18:39:00,保养,中,480,华东,SITE0001,EQ00195,发电机,Model-B920,环境损坏,环境损坏-4,发电机出现环境损坏问题,一般,115,,2025-01-25 19:39:00,2025-01-25 20:00:00,2025-01-25 20:55:00,2025-01-25 21:05:00,2025-01-26 01:47:00,2025-01-26 02:05:00,,2025-01-26 03:47:00,"[{'ts': '2025-01-25T18:39:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-01-25T19:39:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0013'}, {'ts': '2025-01-25T20:55:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0018'}, {'ts': '2025-01-26T01:47:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0017'}, {'ts': '2025-01-26T03:47:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0002,TEAM04,持证,7,1409.08,2469.4,False,3,False,True,8,['2025-01-25T18:39:00'],False,,False,,合规
TK003069,2025-05-15 16:13:00,巡检,中,480,西北,SITE0005,EQ00196,开关柜,Model-C102,环境损坏,环境损坏-3,开关柜出现环境损坏问题,一般,7,2024-07-30 16:13:00,2025-05-15 16:28:00,2025-05-15 16:48:00,2025-05-15 16:58:00,2025-05-15 17:21:00,2025-05-16 00:18:00,,2025-05-16 01:40:00,2025-05-16 01:56:00,"[{'ts': '2025-05-15T16:13:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-15T16:28:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0017'}, {'ts': '2025-05-15T16:58:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0007'}, {'ts': '2025-05-16T00:18:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0002'}, {'ts': '2025-05-16T01:56:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0018,TEAM02,中,2,1929.85,3243.09,False,11,True,False,4,['2025-05-15T16:13:00'],False,,False,,合规
TK003070,2025-10-17 09:36:00,抢修,低,1440,华南,SITE0001,EQ00038,发电机,Model-F580,漏电,漏电-4,发电机出现漏电问题,一般,69,,2025-10-17 09:59:00,2025-10-17 10:23:00,2025-10-17 11:03:00,2025-10-17 11:30:00,2025-10-17 12:11:00,,2025-10-17 13:21:00,2025-10-17 13:40:00,"[{'ts': '2025-10-17T09:36:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-17T09:59:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0003'}, {'ts': '2025-10-17T11:03:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0004'}, {'ts': '2025-10-17T12:11:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0019'}, {'ts': '2025-10-17T13:40:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0004,TEAM05,持证,8,1804.46,2231.08,True,20,True,True,0,['2025-10-17T09:36:00'],False,,False,4.0,不合规
TK003071,2025-05-18 13:52:00,巡检,低,1440,西南,SITE0009,EQ00034,发电机,Model-D307,短路,短路-4,发电机出现短路问题,严重,60,,2025-05-18 14:17:00,2025-05-18 14:47:00,2025-05-18 16:13:00,2025-05-18 16:24:00,2025-05-18 17:06:00,,2025-05-18 18:32:00,2025-05-18 18:45:00,"[{'ts': '2025-05-18T13:52:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-18T14:17:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0015'}, {'ts': '2025-05-18T16:13:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0008'}, {'ts': '2025-05-18T17:06:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0005'}, {'ts': '2025-05-18T18:45:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0008,TEAM01,中,4,4062.75,6951.42,False,2,True,True,4,['2025-05-18T13:52:00'],False,,False,5.0,待审
TK003072,2025-06-22 11:17:00,改造,低,1440,华南,SITE0016,EQ00127,电缆,Model-A861,电气故障,电气故障-1,电缆出现电气故障问题,轻微,99,,2025-06-22 11:45:00,2025-06-22 11:59:00,2025-06-22 13:34:00,2025-06-22 13:54:00,2025-06-22 15:55:00,,2025-06-22 15:52:00,2025-06-22 16:07:00,"[{'ts': '2025-06-22T11:17:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-06-22T11:45:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0001'}, {'ts': '2025-06-22T13:34:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0013'}, {'ts': '2025-06-22T15:55:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0001'}, {'ts': '2025-06-22T16:07:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0013,TEAM04,中,5,1820.79,2756.99,False,13,True,True,4,['2025-06-22T11:17:00'],False,,False,3.0,不合规
TK003073,2025-07-30 07:55:00,抢修,中,480,华中,SITE0001,EQ00082,配电箱,Model-D352,老化,老化-3,配电箱出现老化问题,一般,36,,2025-07-30 08:42:00,2025-07-30 08:58:00,2025-07-30 09:25:00,2025-07-30 09:52:00,2025-07-30 15:29:00,,,2025-07-30 16:27:00,"[{'ts': '2025-07-30T07:55:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-30T08:42:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0017'}, {'ts': '2025-07-30T09:25:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0002'}, {'ts': '2025-07-30T15:29:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0015'}, {'ts': '2025-07-30T16:27:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0004,TEAM02,中,1,837.78,1287.85,False,17,False,True,4,['2025-07-30T07:55:00'],False,,False,,待审
TK003074,2025-03-07 12:26:00,抢修,低,1440,华东,SITE0017,EQ00060,电缆,Model-E352,机械故障,机械故障-2,电缆出现机械故障问题,一般,79,,2025-03-07 13:09:00,2025-03-07 13:22:00,2025-03-07 15:06:00,2025-03-07 15:12:00,2025-03-07 17:44:00,,2025-03-07 18:50:00,2025-03-07 19:10:00,"[{'ts': '2025-03-07T12:26:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-07T13:09:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0013'}, {'ts': '2025-03-07T15:06:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0008'}, {'ts': '2025-03-07T17:44:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0012'}, {'ts': '2025-03-07T19:10:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0015,TEAM03,持证,8,3481.64,4541.52,True,6,True,True,5,['2025-03-07T12:26:00'],False,,False,5.0,合规
TK003075,2025-07-27 18:14:00,巡检,紧急,60,西南,SITE0016,EQ00035,配电箱,Model-C860,环境损坏,环境损坏-5,配电箱出现环境损坏问题,一般,19,,2025-07-27 18:56:00,2025-07-27 19:26:00,2025-07-27 21:19:00,2025-07-27 21:27:00,2025-07-28 01:17:00,,,2025-07-28 01:57:00,"[{'ts': '2025-07-27T18:14:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-07-27T18:56:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0018'}, {'ts': '2025-07-27T21:19:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0019'}, {'ts': '2025-07-28T01:17:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0010'}, {'ts': '2025-07-28T01:57:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0006,TEAM04,持证,2,4558.46,6985.26,False,20,True,True,3,['2025-07-27T18:14:00'],False,,False,,合规
TK003076,2025-01-26 09:23:00,保养,中,480,西南,SITE0012,EQ00120,电缆,Model-B301,短路,短路-1,电缆出现短路问题,轻微,57,,2025-01-26 09:33:00,2025-01-26 09:55:00,2025-01-26 10:49:00,2025-01-26 10:57:00,2025-01-26 18:12:00,,2025-01-26 19:41:00,2025-01-26 19:50:00,"[{'ts': '2025-01-26T09:23:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-01-26T09:33:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-01-26T10:49:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0008'}, {'ts': '2025-01-26T18:12:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0004'}, {'ts': '2025-01-26T19:50:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0004,TEAM03,中,2,4264.54,6878.59,False,3,False,True,1,['2025-01-26T09:23:00'],False,,False,3.0,待审
TK003077,2025-08-23 12:58:00,改造,高,240,西南,SITE0005,EQ00168,电缆,Model-D220,老化,老化-2,电缆出现老化问题,轻微,69,,2025-08-23 13:09:00,2025-08-23 13:18:00,2025-08-23 13:35:00,2025-08-23 13:50:00,2025-08-23 19:06:00,2025-08-23 19:14:00,2025-08-23 19:25:00,2025-08-23 19:32:00,"[{'ts': '2025-08-23T12:58:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-08-23T13:09:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-08-23T13:35:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0012'}, {'ts': '2025-08-23T19:06:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0018'}, {'ts': '2025-08-23T19:32:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-08-26T19:32:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0003,TEAM03,高,6,3239.08,4582.33,True,5,True,True,10,['2025-08-23T12:58:00'],True,10.0,False,,合规
TK003078,2025-09-01 13:13:00,抢修,高,240,华中,SITE0001,EQ00054,开关柜,Model-F810,电气故障,电气故障-5,开关柜出现电气故障问题,一般,11,2025-05-21 13:13:00,2025-09-01 13:54:00,2025-09-01 14:15:00,2025-09-01 15:41:00,2025-09-01 15:58:00,2025-09-01 16:39:00,,2025-09-01 17:39:00,2025-09-01 17:45:00,"[{'ts': '2025-09-01T13:13:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-09-01T13:54:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0004'}, {'ts': '2025-09-01T15:41:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0006'}, {'ts': '2025-09-01T16:39:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0010'}, {'ts': '2025-09-01T17:45:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0012,TEAM02,高,6,3484.54,6020.79,False,7,True,False,2,['2025-09-01T13:13:00'],False,,False,,合规
TK003079,2025-05-05 17:27:00,抢修,中,480,西南,SITE0011,EQ00089,电容器,Model-B169,老化,老化-4,电容器出现老化问题,轻微,76,,2025-05-05 17:55:00,2025-05-05 18:07:00,2025-05-05 19:28:00,2025-05-05 19:41:00,2025-05-05 23:52:00,2025-05-05 23:58:00,,2025-05-06 01:38:00,"[{'ts': '2025-05-05T17:27:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-05T17:55:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0012'}, {'ts': '2025-05-05T19:28:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0015'}, {'ts': '2025-05-05T23:52:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0009'}, {'ts': '2025-05-06T01:38:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0001,TEAM04,高,7,4963.41,8133.91,False,6,True,True,6,['2025-05-05T17:27:00'],False,,False,3.0,不合规
TK003080,2025-05-25 07:50:00,抢修,中,480,西北,SITE0007,EQ00012,配电箱,Model-B747,老化,老化-5,配电箱出现老化问题,一般,24,,2025-05-25 08:47:00,2025-05-25 09:10:00,2025-05-25 09:39:00,2025-05-25 10:09:00,2025-05-25 18:00:00,,2025-05-25 18:44:00,2025-05-25 18:49:00,"[{'ts': '2025-05-25T07:50:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-25T08:47:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0007'}, {'ts': '2025-05-25T09:39:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0003'}, {'ts': '2025-05-25T18:00:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0012'}, {'ts': '2025-05-25T18:49:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0004,TEAM05,初,8,1931.07,3092.35,False,6,False,False,6,['2025-05-25T07:50:00'],False,,False,,合规
TK003081,2025-05-08 19:50:00,保养,中,480,华东,SITE0012,EQ00172,电容器,Model-B650,环境损坏,环境损坏-5,电容器出现环境损坏问题,一般,67,,2025-05-08 20:36:00,2025-05-08 20:57:00,2025-05-08 22:35:00,2025-05-08 22:44:00,2025-05-09 05:59:00,2025-05-09 06:28:00,,2025-05-09 06:50:00,"[{'ts': '2025-05-08T19:50:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-05-08T20:36:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-05-08T22:35:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0004'}, {'ts': '2025-05-09T05:59:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0008'}, {'ts': '2025-05-09T06:50:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0008,TEAM02,初,8,2054.72,3282.29,False,17,True,True,5,['2025-05-08T19:50:00'],False,,False,,待审
TK003082,2025-10-18 19:24:00,抢修,中,480,西北,SITE0004,EQ00044,配电箱,Model-C352,电气故障,电气故障-5,配电箱出现电气故障问题,一般,63,2025-09-13 19:24:00,2025-10-18 20:18:00,2025-10-18 20:44:00,2025-10-18 22:44:00,2025-10-18 22:55:00,2025-10-19 00:29:00,2025-10-19 00:57:00,,2025-10-19 00:58:00,"[{'ts': '2025-10-18T19:24:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-18T20:18:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0011'}, {'ts': '2025-10-18T22:44:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0010'}, {'ts': '2025-10-19T00:29:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0004'}, {'ts': '2025-10-19T00:58:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0015,TEAM03,持证,7,3753.88,5546.8,True,14,True,True,0,['2025-10-18T19:24:00'],False,,False,4.0,合规
TK003083,2025-04-21 18:30:00,抢修,紧急,60,西南,SITE0022,EQ00149,开关柜,Model-F795,电气故障,电气故障-1,开关柜出现电气故障问题,轻微,83,2024-07-01 18:30:00,2025-04-21 18:40:00,2025-04-21 18:57:00,2025-04-21 19:53:00,2025-04-21 20:22:00,2025-04-22 01:00:00,2025-04-22 01:22:00,2025-04-22 01:23:00,2025-04-22 01:32:00,"[{'ts': '2025-04-21T18:30:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-04-21T18:40:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0012'}, {'ts': '2025-04-21T19:53:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0017'}, {'ts': '2025-04-22T01:00:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0009'}, {'ts': '2025-04-22T01:32:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0018,TEAM02,中,3,254.79,403.13,True,12,True,False,3,['2025-04-21T18:30:00'],False,,True,,待审
TK003084,2025-06-16 19:11:00,巡检,低,1440,华东,SITE0011,EQ00029,发电机,Model-D271,环境损坏,环境损坏-1,发电机出现环境损坏问题,轻微,117,,2025-06-16 20:00:00,2025-06-16 20:08:00,2025-06-16 21:58:00,2025-06-16 22:11:00,2025-06-16 22:49:00,,,2025-06-16 23:38:00,"[{'ts': '2025-06-16T19:11:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-06-16T20:00:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0009'}, {'ts': '2025-06-16T21:58:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0010'}, {'ts': '2025-06-16T22:49:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0014'}, {'ts': '2025-06-16T23:38:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0018,TEAM05,中,8,1828.69,2293.52,False,8,True,True,5,['2025-06-16T19:11:00'],False,,False,,合规
TK003085,2025-10-20 07:06:00,巡检,中,480,华北,SITE0029,EQ00050,发电机,Model-C240,漏电,漏电-2,发电机出现漏电问题,一般,9,,2025-10-20 07:33:00,2025-10-20 07:54:00,2025-10-20 09:28:00,2025-10-20 09:51:00,2025-10-20 13:26:00,,2025-10-20 14:25:00,2025-10-20 14:44:00,"[{'ts': '2025-10-20T07:06:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-10-20T07:33:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0018'}, {'ts': '2025-10-20T09:28:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0017'}, {'ts': '2025-10-20T13:26:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0011'}, {'ts': '2025-10-20T14:44:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0007,TEAM04,持证,2,795.35,886.84,False,19,True,True,0,['2025-10-20T07:06:00'],False,,False,1.0,合规
TK003086,2025-11-23 15:03:00,抢修,高,240,西北,SITE0005,EQ00153,发电机,Model-F842,环境损坏,环境损坏-3,发电机出现环境损坏问题,轻微,27,2025-05-12 15:03:00,2025-11-23 15:39:00,2025-11-23 15:49:00,2025-11-23 16:27:00,2025-11-23 16:37:00,2025-11-24 00:03:00,2025-11-24 00:24:00,,2025-11-24 00:26:00,"[{'ts': '2025-11-23T15:03:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-11-23T15:39:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0005'}, {'ts': '2025-11-23T16:27:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0016'}, {'ts': '2025-11-24T00:03:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0008'}, {'ts': '2025-11-24T00:26:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}, {'ts': '2025-11-29T00:26:00', 'from': '已关闭', 'to': '已重开', 'actor': '客户'}]",TECH0015,TEAM02,中,1,3714.1,4590.16,False,18,True,True,6,['2025-11-23T15:03:00'],True,11.0,False,,合规
TK003087,2025-03-07 08:10:00,改造,低,1440,西南,SITE0005,EQ00045,配电箱,Model-B710,电气故障,电气故障-2,配电箱出现电气故障问题,一般,63,,2025-03-07 08:37:00,2025-03-07 09:07:00,2025-03-07 09:57:00,2025-03-07 10:22:00,2025-03-07 13:51:00,,2025-03-07 14:09:00,2025-03-07 14:20:00,"[{'ts': '2025-03-07T08:10:00', 'from': '新建', 'to': '已派单', 'actor': '系统'}, {'ts': '2025-03-07T08:37:00', 'from': '已派单', 'to': '已接单', 'actor': 'TECH0010'}, {'ts': '2025-03-07T09:57:00', 'from': '已接单', 'to': '已到场', 'actor': 'TECH0003'}, {'ts': '2025-03-07T13:51:00', 'from': '已到场', 'to': '已修复', 'actor': 'TECH0003'}, {'ts': '2025-03-07T14:20:00', 'from': '已修复', 'to': '已关闭', 'actor': '系统'}]",TECH0017,TEAM01,高,4,2319.72,3901.99,False,10,True,True,3,['2025-03-07T08:10:00'],False,,False,,不合规
